contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-73774.1_!WTR_Frame+2,PKc_like,4,82,9.1246e-07,44.1144,C,cl21453
Cluster-11862.0_Frame-3,Anoct_dimer,33,206,2.58858e-59,185.805,-,pfam16178
Cluster-11862.1_Frame-1,Anoctamin,1,22,0.00240012,33.3225,C,pfam04547
Cluster-70816.119633_Frame-3,LDLa,346,381,5.73998e-10,54.5202,-,cd00112
Cluster-70816.119633_Frame-3,LGIC_ECD_cation,404,555,1.94823e-08,54.6759,C,cd18989
Cluster-70816.119633_Frame-3,CLECT,148,247,1.76e-06,47.5946,-,smart00034
Cluster-70816.119632_Frame-2,MFS_FLVCR_like,21,273,1.52857e-131,378.505,C,cd17398
Cluster-70816.24845_Frame+1,Cadherin_repeat,134,234,8.05607e-19,80.4353,-,cd11304
Cluster-70816.24845_Frame+1,Cadherin_repeat,271,352,2.62938e-18,79.2797,-,cd11304
Cluster-70816.24845_Frame+1,Cadherin_repeat,360,386,0.000309216,39.6042,C,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,1011,1105,2.86717e-25,101.236,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,877,979,3.19065e-25,100.851,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,623,721,5.82942e-19,83.1317,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,763,869,3.54837e-16,75.0425,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,1337,1432,1.57119e-13,67.7237,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,313,411,2.53382e-11,61.1753,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,523,615,1.3574e-08,53.4714,-,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,1118,1190,8.479e-08,51.1602,C,cd11304
Cluster-70816.24846_Frame+2,Cadherin_repeat,432,510,1.16954e-07,50.775,-,cd11304
Cluster-70816.24840_!WTR_Frame+3,RT_like,9,45,0.00402658,32.6864,NC,cl02808
Cluster-103351.6_Frame-1,PdxA,7,61,0.000443059,35.9536,NC,cl00873
Cluster-103351.2_Frame-1,PdxA,7,60,0.000498199,35.5684,NC,cl00873
Cluster-70816.80635_Frame-1,Katanin_con80,324,475,2.22094e-61,197.416,-,pfam13925
Cluster-70816.80635_Frame-1,PHA03247,54,247,1.99893e-05,47.2405,N,PHA03247
Cluster-70816.80634_Frame-3,WD40,21,257,4.75424e-65,205.647,-,cd00200
Cluster-70816.80636_Frame+1,PHA03247,39,391,1.24692e-08,58.7965,N,PHA03247
Cluster-70816.80631_Frame+3,PA28_alpha,3,62,1.82263e-16,67.9264,-,pfam02251
Cluster-70816.80631_Frame+3,PA28_beta,100,127,0.00166957,35.9398,C,pfam02252
Cluster-70816.80630_Frame+2,PA28_beta,1,113,1.11066e-74,217.754,N,pfam02252
Cluster-70816.109466_Frame-3,FReD,2,218,3.64129e-71,215.567,-,cd00087
