contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.133438_Frame-2,PLN02902,3,459,1.21281e-118,368.069,N,PLN02902
Cluster-70816.133436_Frame+1,LamG,10,94,1.76535e-08,48.4897,N,smart00282
Cluster-70816.94730_!WTR_Frame+2,LMWPTP,8,154,2.8732e-70,208.446,-,cd16343
Cluster-70816.54360_Frame-2,2A0119,14,422,1.44089e-62,211.413,-,TIGR00898
Cluster-70816.54361_Frame-2,2A0119,14,521,2.50322e-83,268.808,-,TIGR00898
Cluster-70816.48143_!WTR_Frame+1,XseA,15,108,0.0036468,35.3076,N,cl25917
Cluster-1085.0_Frame+3,MFS_SLC46A3,1,177,1.93017e-46,156.044,NC,cd17448
Cluster-70816.99599_Frame-3,DUF4976,36,103,8.29576e-15,64.6298,N,cl20644
Cluster-70816.51254_Frame-2,IQ,7,29,1.46686e-05,35.7643,-,smart00015
Cluster-70816.28399_Frame+1,PLN02852,10,436,1.02345e-158,457.621,-,cl30539
Cluster-70816.79355_Frame+1,p450,85,251,2.28852e-15,75.771,C,pfam00067
Cluster-74010.0_Frame-3,P-loop_NTPase,5,65,0.00467094,32.8618,NC,cl21455
Cluster-70816.58339_Frame-1,Exo_endo_phos_2,58,104,0.00807242,33.0795,C,pfam14529
Cluster-70816.45048_Frame+1,MFS_spinster_like,2,300,7.31036e-36,133.515,N,cd17328
Cluster-70816.68848_Frame+3,LanC_like,58,365,8.98245e-97,295.227,C,cl04955
Cluster-70816.68849_Frame+2,SPFH_like,105,235,6.93147e-37,131.368,-,cl19107
Cluster-70816.68849_Frame+2,SCP2,346,427,3.04659e-11,59.161,-,pfam02036
Cluster-70816.99802_Frame-1,rne,224,394,0.000918016,41.5637,N,PRK10811
Cluster-70816.47782_Frame+1,UBA_like_SF,71,108,1.51938e-12,59.1942,-,cl21463
Cluster-70816.50127_Frame-2,Kelch_3,1,46,2.81526e-07,46.8897,-,pfam13415
Cluster-70816.50127_Frame-2,PLN02193,1,139,3.77973e-07,52.2651,NC,PLN02193
Cluster-70816.50127_Frame-2,Kelch_4,151,203,0.000650698,37.1891,-,pfam13418
Cluster-70816.50127_Frame-2,GH_D,261,358,0.00899377,38.3798,C,cl29077
Cluster-70816.50128_Frame-3,PLN02193,86,226,6.36714e-08,54.9615,NC,PLN02193
Cluster-70816.50128_Frame-3,F-box-like,4,39,4.05094e-07,46.3256,C,pfam12937
Cluster-70816.50128_Frame-3,Kelch_4,238,290,0.000648269,37.5743,-,pfam13418
Cluster-70816.50128_Frame-3,GH_D,348,445,0.00991225,38.765,C,cl29077
Cluster-70816.50129_Frame+3,IG,42,133,3.32204e-09,53.2781,-,smart00409
Cluster-70816.50129_Frame+3,Ig_3,168,244,1.11582e-08,51.3787,-,pfam13927
Cluster-70816.141773_Frame-3,DnaJ,32,84,3.58513e-08,45.3033,-,smart00271
Cluster-70816.110009_Frame+3,SMC_prok_B,233,565,2.20019e-05,48.5143,C,TIGR02168
Cluster-70816.110008_Frame+1,RPEL,659,683,1.81339e-06,44.7751,-,smart00707
Cluster-70816.110008_Frame+1,RPEL,697,722,3.74234e-05,40.9231,-,smart00707
Cluster-70816.110008_Frame+1,RPEL,202,224,9.25057e-05,39.5482,-,pfam02755
Cluster-70816.110008_Frame+1,RPEL,622,643,0.00217393,35.6962,-,pfam02755
Cluster-70816.110008_Frame+1,Casc1_N,670,758,0.00538489,38.8523,C,pfam15927
Cluster-70816.110001_!WTR_Frame+2,IG_FLMN,334,425,4.362e-28,107.689,-,smart00557
Cluster-70816.110001_!WTR_Frame+2,IG_FLMN,428,522,4.67446e-28,107.304,-,smart00557
Cluster-70816.110001_!WTR_Frame+2,IG_FLMN,242,328,1.20895e-15,72.2511,-,smart00557
Cluster-70816.110001_!WTR_Frame+2,Filamin,44,131,2.24963e-15,71.5737,-,pfam00630
Cluster-70816.110001_!WTR_Frame+2,Filamin,13,47,7.13672e-08,50.2947,N,cl27659
Cluster-41813.1_Frame+3,EEP,15,65,0.000953146,35.4049,C,cl00490
Cluster-70816.107714_Frame-2,LY,235,273,1.42767e-09,52.9893,-,smart00135
Cluster-70816.107714_Frame-2,LY,147,186,7.92508e-08,47.9817,-,smart00135
Cluster-70816.107714_Frame-2,Ldl_recept_b,210,248,1.79082e-06,44.0823,-,pfam00058
Cluster-70816.107714_Frame-2,LDLa,6,33,4.35245e-05,39.8826,-,cd00112
Cluster-70816.107714_Frame-2,LY,274,309,0.00140447,36.0405,-,smart00135
Cluster-70816.107714_Frame-2,FXa_inhibition,45,74,0.00256379,34.8954,-,pfam14670
Cluster-70816.107717_Frame+2,TRIC,1,107,6.68905e-52,163.512,N,pfam05197
Cluster-70816.107716_Frame-1,PTZ00419,77,1019,0,1385.11,-,PTZ00419
Cluster-70816.107711_!WTR_Frame-3,AP_MHD_Cterm,1085,1403,2.00573e-124,389.463,-,cl10970
Cluster-70816.107711_!WTR_Frame-3,Nucleoporin_FG,603,684,0.000999051,39.5136,-,pfam13634
Cluster-70816.107711_!WTR_Frame-3,Mitofilin,301,474,0.0045041,41.2558,C,pfam09731
Cluster-70816.107713_Frame-2,LY,112,150,2.02101e-09,51.8337,-,smart00135
Cluster-70816.107713_Frame-2,LY,24,63,1.1726e-07,46.8261,-,smart00135
Cluster-70816.107713_Frame-2,Ldl_recept_b,87,125,3.16966e-06,42.9267,-,pfam00058
Cluster-70816.107713_Frame-2,LY,151,186,0.00205397,34.8849,-,smart00135
Cluster-70816.107713_Frame-2,FXa_inhibition,237,257,0.00303928,34.5102,N,pfam14670
Cluster-70816.107718_Frame-3,Tryp_SPc,175,415,8.17503e-71,222.922,-,cd00190
Cluster-70816.96105_Frame+1,zf-A20,13,36,2.69483e-10,52.8536,-,pfam01754
Cluster-70816.96105_Frame+1,ZnF_AN1,136,173,1.41067e-09,51.2361,-,smart00154
Cluster-70816.94519_Frame+1,Bromo_gcn5_like,500,596,4.43267e-40,142.694,-,cd05509
Cluster-70816.99803_Frame-1,rne,685,855,0.00030498,44.6453,N,PRK10811
Cluster-70816.84873_!WTR_Frame+2,Perilipin,18,116,1.31247e-11,59.6045,C,pfam03036
Cluster-70816.84872_Frame-1,FA58C,33,144,2.81152e-17,72.7701,C,cl25480
Cluster-70816.84871_Frame+3,WD40,1103,1249,5.36275e-12,68.1304,N,cl29593
Cluster-70816.84871_Frame+3,PHA03247,145,379,5.31602e-07,54.5593,N,PHA03247
Cluster-70816.84870_Frame+3,WD40,1098,1349,1.5958e-15,78.5308,-,cl29593
Cluster-70816.84870_Frame+3,PHA03247,139,373,4.50109e-07,54.5593,N,PHA03247
Cluster-70816.84870_Frame+3,Atrophin-1,45,222,1.09554e-06,53.0994,C,pfam03154
Cluster-70816.165950_Frame-1,RNB,24,48,0.0013345,34.9499,C,cl29901
Cluster-70816.104066_Frame+3,Taxilin,34,326,8.30783e-81,251.001,-,pfam09728
Cluster-70816.104067_Frame-2,MPP_CD73_N,35,317,9.32019e-144,412.74,-,cd07409
Cluster-70816.104067_Frame-2,5_nucleotid_C,353,466,6.68076e-23,94.6297,C,pfam02872
Cluster-70816.104064_Frame-2,Med15,1093,1475,2.53128e-09,61.948,C,pfam09606
Cluster-70816.104064_Frame-2,RFX_DNA_binding,598,675,1.10173e-06,47.5127,-,pfam02257
