contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.61787_!WTR_Frame+3,SLC5-6-like_sbd,21,286,9.07935e-88,270.896,C,cl00456
Cluster-70816.146859_Frame+1,Guanylate_cyc,411,568,2.99341e-69,230.205,-,pfam00211
Cluster-70816.146859_Frame+1,Nucleotidyl_cyc_III,1340,1458,6.74436e-37,137.371,C,cl11967
Cluster-70816.146859_Frame+1,AC_N,24,399,3.31701e-29,122.037,-,pfam16214
Cluster-70816.146859_Frame+1,DUF1053,729,827,5.64525e-13,65.963,-,pfam06327
Cluster-70816.146855_!WTR_Frame+1,7tm_GPCRs,6,63,2.95989e-12,60.338,C,cl28897
Cluster-70816.20232_!WTR_Frame+1,Chitin_bind_4,45,88,7.91599e-05,37.6207,-,pfam00379
Cluster-70816.48962_!WTR_Frame+2,HlyE,1,52,0.00117837,34.6974,NC,pfam06109
Cluster-70816.65954_Frame-1,2A0119,7,193,6.55423e-41,145.544,N,TIGR00898
Cluster-70816.45823_Frame+2,ALP_like,16,362,7.02257e-113,338.638,N,cl23718
Cluster-70816.65953_Frame+3,GDP_Man_Dehyd,11,342,0,611.467,-,pfam16363
Cluster-70816.87371_Frame-3,Prominin,109,900,4.43178e-136,426.261,-,pfam05478
Cluster-70816.87370_Frame-1,Prominin,109,900,4.43178e-136,426.261,-,pfam05478
Cluster-70816.99326_Frame+1,vigilin_like_KH,157,217,2.46459e-20,84.8708,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,623,682,1.41461e-17,77.1668,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,694,754,1.41054e-15,71.3889,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,302,364,2.53261e-15,70.6185,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,228,287,3.59824e-15,70.2333,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,540,601,1.36963e-14,68.6925,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,12,71,4.46101e-14,67.1517,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,82,144,6.09645e-14,66.7665,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,375,437,2.94176e-12,62.1441,-,cd02394
Cluster-70816.99326_Frame+1,vigilin_like_KH,449,534,3.27018e-10,56.3661,-,cd02394
Cluster-70816.135608_Frame+3,PKc_like,73,246,9.27681e-19,83.3388,C,cl21453
Cluster-70816.135601_Frame+2,TBCC,96,209,5.39638e-32,115.776,-,pfam07986
Cluster-70816.122488_Frame+1,Asp_protease,233,356,9.18371e-77,236.48,-,pfam09668
Cluster-70816.122488_Frame+1,Ubl_Ddi1_like,1,69,3.90183e-24,95.3168,-,cd01796
Cluster-70816.122488_Frame+1,UBA_like_SF,466,501,0.00300734,35.1994,-,cl21463
Cluster-70816.122489_Frame+3,pepsin_retropepsin_like,72,114,2.7701e-22,85.0963,C,cl11403
Cluster-70816.53294_Frame+2,LamG,57,243,1.36665e-30,118.14,-,cl22861
Cluster-70816.53294_Frame+2,CLECT,267,385,2.91379e-13,66.1655,-,cl02432
Cluster-70816.53294_Frame+2,LDLa,488,522,2.95411e-11,57.987,-,cd00112
Cluster-70816.22341_Frame-1,RNase_Y,156,224,2.77529e-06,48.7685,C,TIGR03319
Cluster-70816.139608_Frame-3,zf-U11-48K,9,33,6.93357e-08,47.4319,-,pfam05253
Cluster-70816.36947_Frame-3,PBP2_HuPBGD_like,13,290,7.97665e-158,444.757,-,cd13645
Cluster-12075.0_Frame-3,Isoprenoid_Biosyn_C1,1,287,0,547.811,-,cl00210
Cluster-70816.69426_Frame+3,TEA,22,89,8.5351e-43,145.099,-,smart00426
Cluster-70816.84051_Frame+1,Oxysterol_BP,502,763,8.55908e-139,413.089,C,pfam01237
Cluster-70816.84050_Frame+3,Oxysterol_BP,419,680,2.65589e-137,406.54,C,pfam01237
Cluster-70816.84050_Frame+3,PH_OSBP_ORP4,10,108,2.42591e-70,223.409,-,cd13284
Cluster-70816.84053_!WTR_Frame-3,Oxysterol_BP,1,70,6.82377e-10,53.3122,N,pfam01237
Cluster-70816.84052_Frame+3,Oxysterol_BP,367,628,1.0448e-137,405.77,C,pfam01237
Cluster-70816.84052_Frame+3,PH_OSBP_ORP4,10,106,3.35988e-69,219.172,-,cd13284
Cluster-70816.84054_Frame+3,Oxysterol_BP,337,598,1.83166e-137,404.229,C,pfam01237
Cluster-70816.84054_Frame+3,PH_OSBP_ORP4,10,106,1.14096e-68,217.246,-,cd13284
Cluster-70816.46751_Frame-2,DUF2656,7,31,0.00508247,32.3689,N,pfam10847
Cluster-70816.46759_Frame+2,Lebercilin,120,299,9.56235e-42,148.894,-,pfam15619
Cluster-70816.144541_Frame+3,Baculo_F,90,138,0.00083979,38.0157,C,pfam12259
Cluster-70816.79600_Frame-3,Otopetrin,297,729,8.24755e-115,353.479,-,pfam03189
Cluster-70816.124250_Frame+2,ASCH_ASC-1_like,395,507,1.34153e-53,176.753,-,cd06554
Cluster-70816.124250_Frame+2,zf-C2HC5,152,198,3.15552e-13,64.2136,-,pfam06221
Cluster-70816.47403_Frame+2,MT-A70,146,320,2.22925e-77,236.18,-,pfam05063
Cluster-70816.47402_Frame+2,MT-A70,89,263,9.75809e-77,232.713,-,pfam05063
Cluster-70816.47401_Frame+1,MT-A70,146,320,2.22925e-77,236.18,-,pfam05063
Cluster-70816.47400_Frame+2,MT-A70,163,337,3.14854e-77,236.565,-,pfam05063
Cluster-12328.0_Frame-1,Connexin,51,102,1.48897e-23,88.3258,N,pfam00029
Cluster-70816.75271_Frame+3,Dpy19,1,636,0,684.717,-,pfam10034
Cluster-101443.3_Frame+1,7tmA_TACR,1,282,1.02687e-146,417.851,-,cd15390
Cluster-70816.75270_Frame+2,Dpy19,1,636,0,684.717,-,pfam10034
Cluster-70816.4733_Frame+2,SNARE_syntaxin1-like,185,247,4.50406e-19,78.7317,-,cd15848
Cluster-70816.4732_!WTR_Frame+3,COG5325,1,69,2.20858e-10,54.0768,N,COG5325
Cluster-70816.75276_Frame+3,SNF,21,148,1.4584e-61,199.049,C,cl11976
Cluster-70816.75278_Frame+3,Peptidase_C19,309,663,1.6506e-53,183.882,-,cl02553
Cluster-70816.75278_Frame+3,CAP_GLY,188,256,3.70444e-18,78.7812,-,smart01052
Cluster-70816.117544_Frame-1,Ig_3,202,281,1.20821e-15,71.7942,-,pfam13927
Cluster-70816.117544_Frame-1,IG_like,310,392,2.99748e-13,65.2192,-,smart00410
Cluster-70816.117544_Frame-1,IG_like,108,201,5.98892e-10,55.5893,-,smart00410
Cluster-70816.117547_!WTR_Frame+2,Ubl_UBTD,38,107,1.62857e-26,93.1212,-,cd01794
Cluster-70816.117546_Frame+3,LGIC_ECD_anion,91,205,3.01953e-33,118.935,C,cd18987
Cluster-70816.117543_Frame-1,Ig_3,202,281,1.20109e-15,71.7942,-,pfam13927
Cluster-70816.117543_Frame-1,IG_like,310,392,2.71083e-13,65.2192,-,smart00410
Cluster-70816.117543_Frame-1,IG_like,108,201,5.42045e-10,55.5893,-,smart00410
Cluster-70816.117542_Frame+2,ZipA,23,98,0.00499429,34.4715,C,cl29321
Cluster-15154.0_Frame+2,Cas1_AcylT,33,51,0.00528245,32.6359,NC,pfam07779
Cluster-70816.117548_Frame+2,UBD,34,137,5.96313e-55,171.219,-,pfam16455
Cluster-70816.117548_Frame+2,Ubl_UBTD,159,228,2.02291e-26,96.9732,-,cd01794
Cluster-70816.144543_Frame+2,PcbC,33,207,3.02832e-51,168.313,N,COG3491
Cluster-70816.5465_Frame-3,VWD,539,684,3.2784e-21,90.8925,-,cl02516
Cluster-70816.5465_Frame-3,C8,731,796,1.56379e-16,74.6661,-,pfam08742
Cluster-70816.5465_Frame-3,VWC,408,449,2.82167e-06,45.1996,N,smart00214
Cluster-70816.5465_Frame-3,TIL,800,880,7.68782e-06,43.8953,-,pfam01826
Cluster-70816.5465_Frame-3,Herpes_BLLF1,234,406,0.000184879,45.2924,NC,pfam05109
Cluster-70816.5465_Frame-3,VWC,461,532,0.000510644,38.6512,-,cl17735
Cluster-70816.82049_Frame-1,SDR,36,316,1.08423e-104,310.938,-,cl25409
Cluster-70816.82040_Frame-2,DRMBL,116,205,3.7466e-12,62.6389,-,pfam07522
Cluster-70816.82040_Frame-2,metallo-hydrolase-like_MBL-fold,1,50,1.12582e-07,51.3869,N,cl23716
Cluster-70816.82041_Frame+2,DPPIV_N,152,516,1.78928e-51,183.667,-,pfam00930
Cluster-70816.82041_Frame+2,Abhydrolase,643,792,2.72904e-06,48.7668,N,cl21494
Cluster-70816.82042_Frame-1,C2A_Synaptotagmin-15-17,143,267,6.41833e-52,169.745,-,cd08390
Cluster-70816.82042_Frame-1,C2,276,413,1.5251e-32,119.362,-,cl14603
Cluster-70816.82044_Frame+1,BTB_POZ_KLHL26,12,58,1.62696e-11,54.3225,C,cd18255
Cluster-70816.119332_Frame-1,CDC48,548,1108,4.39188e-85,293.737,N,TIGR01243
Cluster-70816.119332_Frame-1,PEX-1N,111,174,1.16128e-09,55.5853,-,pfam09262
Cluster-70816.119332_Frame-1,PEX-2N,17,92,2.87432e-05,43.4921,-,pfam09263
Cluster-70816.119333_Frame-2,rim_protein,10,79,0.000308466,40.3819,NC,TIGR01257
Cluster-70816.125551_Frame+1,RT_like,30,95,1.06193e-10,56.1454,C,cl02808
