contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.7864_Frame+1,Gb3_synth,64,191,8.87103e-25,93.4228,-,pfam04572
Cluster-70816.7864_Frame+1,Gly_transf_sug,6,40,0.000143791,39.2369,N,cl19952
Cluster-1526.0_Frame+1,HAD_like,1,157,3.78696e-104,298.844,C,cl21460
Cluster-70816.137812_Frame+2,COG5329,83,502,4.1996e-86,282.356,-,COG5329
Cluster-70816.137812_Frame+2,EEP,547,722,1.2366e-76,249.231,C,cl00490
Cluster-70816.154271_Frame-3,Ribosomal_L30,67,120,3.61931e-15,65.135,-,cd01658
Cluster-20747.0_Frame+2,fadE,15,39,0.00311988,32.481,NC,PRK09463
Cluster-70816.37867_Frame-1,Med27,4,83,5.32425e-27,93.481,-,pfam11571
Cluster-9852.0_Frame+3,UBCc,11,162,2.9278e-62,190.876,-,cd00195
Cluster-70816.56671_Frame-3,7tm_GPCRs,1,52,1.0294e-17,75.0963,N,cl28897
Cluster-70816.123366_Frame-3,BACK_KLHL10,32,77,0.00486977,32.5831,C,cd18450
Cluster-70816.123361_Frame+2,CMD,42,424,4.17929e-166,473.275,-,cl00460
Cluster-2004.0_Frame-3,YTH,1,72,2.46356e-30,104.504,N,pfam04146
Cluster-70816.83770_Frame-3,FA58C,33,144,2.81152e-17,72.7701,C,cl25480
Cluster-70816.83775_Frame+3,rnc,1282,1503,5.52366e-55,191.478,-,PRK00102
Cluster-70816.83775_Frame+3,RIBOc,1134,1245,1.49181e-40,146.219,-,cd00593
Cluster-70816.83775_Frame+3,MISS,8,174,7.12535e-09,58.0738,C,pfam15822
Cluster-70816.83775_Frame+3,DUF1777,1585,1701,0.000671045,42.0776,C,pfam08648
Cluster-70816.83775_Frame+3,U2AF_lg,218,351,0.0027646,42.1878,C,TIGR01642
Cluster-70816.83779_Frame-1,DOPA_deC_like,113,512,3.24404e-116,346.498,-,cd06450
Cluster-8400.0_Frame+3,PTZ00155,3,66,2.79887e-31,106.702,C,PTZ00155
Cluster-70816.66973_Frame+1,PAS_11,323,431,4.62618e-24,97.7453,-,pfam14598
Cluster-70816.66973_Frame+1,HLH,72,131,9.98501e-12,60.6907,-,cd00083
Cluster-70816.66973_Frame+1,PAS,151,210,1.67537e-11,60.4906,-,smart00091
Cluster-70816.66970_Frame+2,PLN03088,167,247,7.42242e-17,82.1421,C,PLN03088
Cluster-70816.66970_Frame+2,RPAP3_C,448,531,1.02678e-15,72.2256,-,pfam13877
Cluster-70816.66970_Frame+2,TPR,148,181,0.00257102,35.5,-,smart00028
Cluster-70816.66971_Frame+2,PLN03088,47,148,2.80958e-17,82.5273,C,PLN03088
Cluster-70816.66971_Frame+2,RPAP3_C,328,411,5.0702e-16,72.6108,-,pfam13877
Cluster-70816.66971_Frame+2,TPR,28,61,0.00171379,35.5,-,smart00028
Cluster-70816.66976_Frame+2,RecQ,10,466,6.28996e-130,416.697,C,COG0514
Cluster-70816.66976_Frame+2,DUF4617,969,1361,5.72346e-06,51.2676,N,pfam15395
Cluster-70816.66975_Frame+1,zf-H2C2_2,52,77,0.000225818,36.9473,-,pfam13465
Cluster-70816.66978_Frame-2,IF-2B,577,868,5.25227e-49,174.782,-,pfam01008
Cluster-70816.66978_Frame-2,PHA03247,29,251,0.000898075,43.0033,N,PHA03247
Cluster-70816.66978_Frame-2,PTZ00121,403,531,0.00235632,41.6651,NC,PTZ00121
Cluster-11936.0_Frame-2,S1_like,1,66,2.14783e-35,114.28,N,cl09927
Cluster-11936.1_Frame-3,RNAP_II_Rpb7_N,2,81,1.92233e-40,127.683,-,cd04329
Cluster-70816.86267_Frame-1,BRCT_TopBP1_rpt7,15,91,1.44476e-21,89.5493,-,cd17738
Cluster-70816.86267_Frame-1,Ank,1122,1152,2.44949e-05,42.256,-,pfam00023
Cluster-70816.86267_Frame-1,PTZ00322,1122,1189,5.88208e-05,47.2002,C,PTZ00322
Cluster-70816.122019_Frame+3,COesterase,40,557,4.05002e-162,472.18,-,pfam00135
Cluster-70816.122017_Frame-1,fn3,221,304,1.15155e-11,60.8824,-,pfam00041
Cluster-70816.122017_Frame-1,fn3,600,673,8.03751e-10,55.8748,-,pfam00041
Cluster-70816.122017_Frame-1,FN3,412,501,2.63744e-05,43.2539,-,cd00063
Cluster-70816.122017_Frame-1,FN3,44,110,0.000218122,40.2905,-,smart00060
Cluster-70816.122017_Frame-1,FN3,127,212,0.00122333,38.2463,-,cd00063
Cluster-70816.122012_Frame+1,RT_like,11,47,5.82713e-05,38.041,C,cl02808
Cluster-70816.142605_Frame-1,CathepsinC_exc,18,75,2.98167e-19,74.6185,C,pfam08773
Cluster-70816.84205_Frame-3,CCSMST1,70,110,2.71718e-08,48.4164,N,pfam15013
Cluster-70816.84207_Frame-2,MPP_CD73_N,35,317,1.37675e-142,415.436,-,cd07409
Cluster-70816.84207_Frame-2,5_nucleotid_C,353,524,2.0915e-40,144.32,-,pfam02872
Cluster-70816.103770_Frame+1,UCH,80,385,4.04759e-50,170.646,-,pfam00443
Cluster-70816.72971_Frame-2,STKc_MLK,137,395,1.41e-180,511.168,-,cd14061
Cluster-70816.72971_Frame-2,SH3_MLK,58,115,1.4172e-31,116.458,-,cd11876
Cluster-70816.72974_Frame-3,HECTc,578,933,1.94438e-166,489.384,-,cd00078
Cluster-70816.72974_Frame-3,WW,354,386,2.39301e-09,52.9883,-,smart00456
Cluster-70816.72974_Frame-3,PHA03307,61,312,9.93577e-09,59.4145,C,PHA03307
Cluster-70816.72974_Frame-3,WW,309,338,2.17543e-08,50.1972,-,pfam00397
Cluster-70816.137210_Frame-3,RING_Ubox,7,51,1.0169e-07,48.1819,-,cl17238
Cluster-70816.137210_Frame-3,PRK04309,106,217,0.00123318,40.9845,NC,PRK04309
Cluster-70816.144140_Frame+3,CUB,48,94,2.52236e-10,52.3924,C,cl00049
Cluster-70816.137221_Frame+1,RRM_SF,48,136,1.04023e-31,112.352,-,cl17169
Cluster-70816.111734_Frame+3,PKc_like,145,432,1.15425e-70,227.535,-,cl21453
Cluster-13993.0_Frame+3,RRM_SF,1,13,0.00090665,31.1862,NC,cl17169
Cluster-70816.111738_Frame+2,PACT_coil_coil,595,680,1.28432e-12,63.7628,-,pfam10495
Cluster-70816.111738_Frame+2,SMC_prok_B,126,466,2.35703e-10,64.3074,N,TIGR02168
Cluster-70816.111738_Frame+2,Smc,350,590,2.27145e-05,48.172,C,COG1196
Cluster-70816.111739_Frame+2,P-loop_NTPase,60,217,5.49838e-23,96.959,C,cl21455
Cluster-102605.0_Frame-1,Cupin_5,28,67,0.00645475,32.4296,N,cl01418
Cluster-70816.34381_Frame-1,DUF1712,14,301,1.14732e-62,206.471,C,pfam08217
Cluster-70816.110144_Frame-3,CUB,71,187,2.62332e-19,84.7714,-,cd00041
