contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-717.0_Frame-3,DNA_BRE_C,1,120,2.52207e-24,91.2064,N,cl00213
Cluster-78608.0_!WTR_Frame-3,Thymidylat_synt,25,65,0.00462804,33.1445,NC,pfam00303
Cluster-70816.142618_Frame+1,zf-RING_9,1,181,1.7393e-75,224.736,-,pfam13901
Cluster-6221.0_Frame-3,PLN02610,2,144,6.98551e-20,85.2166,N,PLN02610
Cluster-74145.2_Frame-2,Cytochrom_C1,37,255,2.91795e-125,354.952,-,pfam02167
Cluster-70816.150091_!WTR_Frame-1,PTZ00110,65,125,7.62609e-05,41.2974,C,PTZ00110
Cluster-70816.150094_Frame+2,ZnF_U1,87,116,0.00117787,34.1503,-,smart00451
Cluster-70816.150094_Frame+2,zf-met,33,56,0.00349919,32.8826,-,pfam12874
Cluster-70816.10402_!WTR_Frame-2,Periplasmic_Binding_Protein_Type_2,3,56,8.42005e-09,48.7209,NC,cl21456
Cluster-70816.39069_Frame+3,GH20_GcnA-like,154,456,2.23117e-88,276.78,-,cd06565
Cluster-70816.39066_Frame+3,zf-C3HC4_3,73,126,3.10992e-06,41.5983,-,pfam13920
Cluster-70816.100848_Frame-3,PHD_RSF1,750,794,1.58831e-25,100.036,-,cd15543
Cluster-70816.100848_Frame-3,PHA03247,1343,1640,1.05981e-09,63.8041,N,PHA03247
Cluster-70816.100848_Frame-3,PTZ00121,293,637,2.70708e-07,55.9175,N,PTZ00121
Cluster-70816.100849_Frame+3,Smc,4,605,3.82911e-13,72.8248,C,COG1196
Cluster-70816.100849_Frame+3,CLIP1_ZNF,634,651,6.86606e-07,45.7011,-,pfam16641
Cluster-70816.100849_Frame+3,CLIP1_ZNF,673,689,0.000671049,37.2267,-,pfam16641
Cluster-9861.0_Frame-1,Glyco_hydro_1,1,106,9.61236e-58,184.234,N,cl23725
Cluster-70816.100844_Frame-1,PLN00220,1,284,0,616.45,N,PLN00220
Cluster-70816.100845_Frame-3,HSP90,1,182,2.74482e-117,343.756,NC,pfam00183
Cluster-70816.100840_Frame+1,NBD_sugar-kinase_HSP70_actin,1,376,0,710.701,-,cl17037
Cluster-13464.0_Frame+2,GIT1_C,1,70,4.01862e-34,112.383,N,pfam12205
Cluster-70816.129208_Frame+2,Ion_trans,40,204,1.7168e-14,69.2288,C,pfam00520
Cluster-70816.105749_Frame+2,RING-H2_RNF103,687,731,5.92579e-21,86.1926,-,cd16473
Cluster-70816.9890_Frame+1,Periplasmic_Binding_Protein_Type_2,48,118,0.00306466,36.1133,N,cl21456
Cluster-70816.45421_Frame-1,Smc,17,331,8.67741e-05,44.7052,N,COG1196
Cluster-70816.155770_Frame-2,WD40,163,291,6.34456e-07,50.026,N,cl29593
Cluster-70816.88636_Frame-1,Homeobox,164,217,4.7018e-26,97.9471,-,pfam00046
