contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.51837_!WTR_Frame+2,malate_synt,13,41,0.00888582,30.9826,NC,cl21481
Cluster-70816.100600_Frame+3,LDH_1,32,328,0,529.484,-,cd05293
Cluster-7271.0_!WTR_Frame-1,PRK08332,5,51,0.00109636,34.3565,NC,PRK08332
Cluster-12370.0_!WTR_Frame-2,VPS28,39,139,9.27168e-51,159.604,C,pfam03997
Cluster-70816.65088_Frame+2,PKc_like,477,602,1.95747e-83,262.931,C,cl21453
Cluster-70816.65087_Frame+1,PKc_like,54,179,5.27007e-87,256.767,C,cl21453
Cluster-70816.83551_Frame+3,NTPase_I-T,292,343,1.59672e-06,47.8538,C,pfam01931
Cluster-70816.83554_Frame+2,NTPase_I-T,292,343,1.59672e-06,47.8538,C,pfam01931
Cluster-70816.74391_Frame+2,PEP_TPR_lipo,130,760,9.61698e-25,110.944,N,TIGR02917
Cluster-70816.74391_Frame+2,DUF5401,760,910,2.90778e-06,50.9816,NC,pfam17380
Cluster-70816.74395_Frame-3,Bromodomain,78,128,3.71799e-05,39.663,C,cl02556
Cluster-70816.4583_Frame+1,SDR,28,51,0.0048389,32.1426,C,cl25409
Cluster-70816.4583_Frame+1,Thioredoxin_like,8,29,0.00527282,31.8228,NC,cl00388
Cluster-70816.104837_Frame+2,Mito_carr,106,196,7.99557e-26,97.6963,-,pfam00153
Cluster-70816.104837_Frame+2,Mito_carr,6,100,6.58796e-24,92.6887,-,pfam00153
Cluster-70816.104837_Frame+2,Mito_carr,205,292,5.96551e-23,90.3776,-,pfam00153
Cluster-773.1_Frame+1,CY,42,154,2.15652e-36,120.996,-,smart00043
Cluster-773.0_!WTR_Frame-2,Ig,24,115,1.64413e-40,129.523,-,cl11960
Cluster-70816.104836_Frame+2,Nipped-B_C,234,411,2.23896e-59,197.766,-,pfam12830
Cluster-70816.104831_Frame-3,Peptidase_C1,219,443,6.43085e-98,293.523,-,cl23744
Cluster-70816.104831_Frame-3,CathepsinC_exc,19,130,4.57977e-49,163.214,-,pfam08773
Cluster-70816.78737_Frame-2,LamG,15,175,1.42236e-13,65.4385,-,smart00282
Cluster-70816.58200_Frame+1,RING-H2_GRAIL,294,341,1.26051e-32,115.906,-,cd16668
Cluster-70816.58200_Frame+1,PA,35,208,6.14194e-17,76.5687,-,cl28883
Cluster-70816.58200_Frame+1,HRD1,228,336,5.06649e-06,48.0429,NC,COG5243
Cluster-70816.117730_Frame-2,Vma12,69,190,6.08635e-29,104.576,-,pfam11712
Cluster-70816.5678_Frame-2,PLN02872,1,117,3.66257e-29,108.03,NC,PLN02872
Cluster-70816.95023_!WTR_Frame+3,RT_like,13,63,0.000639435,35.7298,C,cl02808
Cluster-70816.95021_!WTR_Frame-2,Lipocalin,4,85,0.0032776,34.1858,C,cl21528
Cluster-70816.95028_Frame+1,ECH_2,41,337,3.44088e-146,414.919,-,pfam16113
Cluster-70816.73868_Frame+2,RhoGAP,1155,1339,8.91377e-96,304.699,-,cl02570
Cluster-70816.73868_Frame+2,MyTH4,1028,1142,1.70382e-35,130.393,-,pfam00784
Cluster-13832.0_Frame-2,FusA,1,313,3.12339e-106,328.161,NC,cl30786
Cluster-70816.128273_Frame-1,HAUS5,12,73,0.0052723,33.4546,N,pfam14817
Cluster-70816.128272_Frame-2,PH_CADPS,133,258,5.18161e-82,260.765,-,cd01234
Cluster-70816.128272_Frame-2,DUF1041,471,576,2.4291e-35,129.667,-,pfam06292
Cluster-70816.73863_Frame+1,BAH_BAHCC1,2443,2567,4.32213e-54,184.913,-,cd04714
Cluster-70816.73863_Frame+1,PHA03247,494,920,1.93163e-11,70.3524,N,PHA03247
Cluster-70816.73860_Frame-2,DZF,25,149,1.22639e-62,194.516,N,cl02675
Cluster-70816.73861_Frame-1,FAST_2,806,836,1.66919e-07,49.4659,C,pfam08368
Cluster-70816.73861_Frame-1,FAST_1,718,784,3.5605e-07,47.8393,-,pfam06743
Cluster-70816.73867_Frame-2,Ig_3,106,191,9.76153e-15,68.7126,-,pfam13927
Cluster-70816.73867_Frame-2,IG_like,12,105,1.60943e-10,57.1301,-,smart00410
Cluster-70816.73867_Frame-2,IG_like,223,302,3.37984e-10,56.3597,-,smart00410
Cluster-70816.145037_Frame+3,Arrestin_N,22,178,3.24559e-45,153.176,-,pfam00339
Cluster-70816.145037_Frame+3,Arrestin_C,197,355,2.97214e-37,132.082,-,smart01017
Cluster-70816.145031_Frame-3,Smc,383,756,7.74459e-12,69.358,N,COG1196
Cluster-88720.0_Frame+3,Periplasmic_Binding_Protein_Type_2,14,93,0.00320736,35.8124,N,cl21456
Cluster-1606.0_Frame-2,Ribosomal_S21e,1,79,1.05104e-52,158.039,-,pfam01249
Cluster-70816.100452_Frame+3,M28_PSMA_like,352,605,4.34062e-91,286.819,-,cd08022
Cluster-70816.100452_Frame+3,PA_GCPII_like,159,358,4.21878e-65,215.617,-,cd02121
Cluster-70816.100452_Frame+3,TFR_dimer,643,750,1.61783e-16,75.7465,-,pfam04253
Cluster-70816.100452_Frame+3,M28_PSMA_like,74,130,1.31225e-13,71.8776,C,cd08022
Cluster-70816.100451_Frame+1,LIM_Mical_like_2,1957,2009,8.19938e-29,110.246,-,cd09445
Cluster-70816.100451_Frame+1,MDN1,13,392,0.000835793,44.9899,N,COG5271
Cluster-11778.0_Frame-3,GGL,12,73,9.81735e-23,81.5542,-,smart00224
Cluster-70816.100456_Frame+2,Bystin,121,405,0,507.432,-,pfam05291
Cluster-70816.100454_Frame+2,SEC14,26,180,5.8837e-35,122.109,-,cd00170
Cluster-70816.131509_Frame-1,MBD,888,952,4.95489e-11,59.307,-,cl00110
Cluster-70816.131509_Frame-1,PHA03378,993,1084,9.32746e-07,53.1472,N,PHA03378
Cluster-70816.131509_Frame-1,Med15,648,793,0.00120278,42.688,NC,pfam09606
Cluster-70816.131508_Frame-2,PRK07764,2,167,0.00145382,42.6657,N,PRK07764
Cluster-70816.131504_Frame-2,MBD,1050,1114,5.70929e-11,59.307,-,cl00110
Cluster-70816.131504_Frame-2,PHA03378,1155,1246,6.54309e-06,50.4508,N,PHA03378
Cluster-70816.131504_Frame-2,PRK07764,2,167,0.00321283,41.5101,N,PRK07764
