contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.132536_Frame-2,zf-CCHH,206,228,1.93668e-07,46.4012,-,pfam10283
Cluster-70816.132536_Frame-2,zf-CCHH,248,268,6.1268e-06,42.164,-,pfam10283
Cluster-70816.73343_Frame+1,AdoMet_MTases,387,432,4.65453e-11,60.7096,N,cl17173
Cluster-70816.73343_Frame+1,AdoMet_MTases,132,199,1.86118e-09,56.0872,C,cl17173
Cluster-70816.73342_Frame+1,AdoMet_MTases,387,432,5.79757e-11,60.7096,N,cl17173
Cluster-70816.73342_Frame+1,AdoMet_MTases,132,199,2.31743e-09,56.0872,C,cl17173
Cluster-70816.73345_Frame+1,PHD2_PHF10,1143,1186,5.91104e-26,101.229,-,cd15529
Cluster-70816.73345_Frame+1,PHD_SF,1087,1141,4.77741e-16,73.2144,-,cl22851
Cluster-70816.73345_Frame+1,PTZ00121,334,800,8.42793e-07,53.6063,N,PTZ00121
Cluster-70816.73345_Frame+1,MttA_Hcf106,76,121,0.00314585,38.1824,N,cl00788
Cluster-70816.73345_Frame+1,zinc_ribbon_15,1188,1285,0.00632151,36.4879,-,pfam17032
Cluster-70816.73344_Frame+1,PTZ00121,334,800,1.15378e-06,52.8359,N,PTZ00121
Cluster-70816.130175_Frame-3,RFX_DNA_binding,18,91,2.05731e-26,102.981,-,pfam02257
Cluster-70816.130175_Frame-3,RFX_DNA_binding,563,634,2.57465e-20,85.6474,-,pfam02257
Cluster-70816.130175_Frame-3,RFX_DNA_binding,128,199,2.01812e-12,63.3058,-,pfam02257
Cluster-70816.130175_Frame-3,RFX_DNA_binding,671,739,4.16142e-11,59.4539,-,pfam02257
Cluster-70816.130175_Frame-3,RFX_DNA_binding,400,473,8.89564e-06,44.4311,-,pfam02257
Cluster-70816.158941_Frame-3,PTZ00372,8,33,0.00542002,32.3807,NC,PTZ00372
Cluster-70816.99076_Frame-1,Rrp15p,175,316,4.07136e-08,51.0683,-,pfam07890
Cluster-70816.104431_Frame-3,hsFATP4_like,165,704,0,722.674,-,cd05939
Cluster-70816.104433_Frame-2,ALDH-SF,42,522,0,850.099,-,cl11961
Cluster-70816.104432_Frame-2,STKc_PIM,88,341,1.17775e-142,404.697,-,cd14005
Cluster-70816.104437_Frame-3,MIP-T3,360,567,1.8385e-05,47.9328,C,pfam10243
Cluster-70816.104437_Frame-3,Herpes_BLLF1,25,158,0.000675527,43.3664,NC,pfam05109
Cluster-70816.104436_Frame-2,PHA03247,2,250,2.34136e-10,63.8041,N,PHA03247
Cluster-70816.91174_Frame-1,Rrp15p,175,316,4.07136e-08,51.0683,-,pfam07890
Cluster-70816.91175_Frame-1,Ribosomal_L36e,4,99,8.07621e-46,143.05,-,pfam01158
Cluster-70816.91176_Frame+2,SMC_prok_A,33,220,0.000228509,43.1327,NC,TIGR02169
Cluster-70816.91176_Frame+2,CLECT,280,322,0.00028467,40.2758,C,cl02432
Cluster-70816.91177_Frame-1,GH18_chitolectin_chitotriosidase,32,403,0,542.15,-,cd02872
Cluster-70816.91177_Frame-1,CBM_14,504,559,1.40706e-11,59.7314,-,pfam01607
Cluster-70816.91170_Frame+1,NOPS_NONA_like,325,424,1.72277e-43,151.361,-,cd12945
Cluster-70816.91170_Frame+1,RRM2_p54nrb_like,255,333,4.1386e-41,143.986,-,cd12333
Cluster-70816.91170_Frame+1,RRM_SF,180,249,9.69925e-25,97.733,-,cl17169
Cluster-70816.91171_Frame+1,TMEM126,20,181,1.43808e-15,71.4968,-,pfam07114
Cluster-70816.91173_Frame-1,RGS_R7-like,300,420,9.08584e-61,202.083,-,cd08705
Cluster-70816.91173_Frame-1,DEP_RGS7-like,25,113,5.33769e-33,122.014,-,cd04450
Cluster-70816.91173_Frame-1,GGL,227,288,2.58283e-14,68.0722,-,smart00224
Cluster-70816.142648_Frame+3,AAA,78,127,2.87135e-06,44.6965,NC,cl30760
Cluster-70816.142648_Frame+3,PhoH,32,115,0.00073806,38.016,NC,COG1702
Cluster-70816.91179_Frame+3,LRR_8,36,91,2.57205e-08,48.2877,-,pfam13855
Cluster-70816.14071_!WTR_Frame+3,PRK05940,30,67,0.00282125,34.3194,C,PRK05940
Cluster-70816.154430_Frame+2,Homeobox,200,253,2.21239e-27,101.799,-,pfam00046
Cluster-14215.0_!WTR_Frame-3,MARVEL,1,88,9.18133e-06,40.7525,C,pfam01284
Cluster-70816.85373_Frame+3,proteasome_beta_type_1,20,231,1.00092e-109,313.812,-,cd03757
Cluster-70816.85372_Frame-1,rad14,189,358,5.48477e-66,206.182,-,TIGR00598
Cluster-70816.85370_Frame-2,rad14,189,358,5.48477e-66,206.182,-,TIGR00598
Cluster-70816.85376_Frame+1,PLN02872,56,414,2.62932e-58,195.47,-,PLN02872
Cluster-70816.85375_!WTR_Frame-3,PTH2_family,53,67,0.00249145,34.0362,C,cl19212
Cluster-70816.85374_Frame+3,proteasome_beta_type_1,20,231,1.00092e-109,313.812,-,cd03757
Cluster-70816.52177_Frame-3,MFS_MCT_SLC16,171,638,1.29361e-48,174.278,-,cd17352
Cluster-70816.52173_Frame+2,7tmA_FMRFamide_R-like,83,449,1.08738e-58,195.159,-,cd14978
Cluster-70816.88641_Frame+1,efThoc1,73,407,2.35353e-113,340.492,C,pfam11957
Cluster-70816.88643_Frame+1,Nckap1,12,1114,0,1731.34,-,pfam09735
Cluster-70816.80471_Frame-2,UPF0220,30,173,2.39511e-49,156.6,-,pfam05255
Cluster-70816.80470_Frame-1,2A0308,15,205,1.20347e-56,186.491,N,TIGR00911
Cluster-63677.3_Frame-2,Glyco_tranf_GTA_type,5,142,5.3514e-18,78.6601,N,cl11394
