contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-6717.0_!WTR_Frame+1,Med25,1,96,2.76502e-51,158.226,N,pfam11232
Cluster-70816.163991_Frame+2,Stathmin,127,262,4.64939e-09,53.4735,-,pfam00836
Cluster-70816.91853_Frame+3,SAM_Smaug,57,118,4.65234e-32,117.428,-,cd09557
Cluster-70816.165138_Frame-3,2a30,1,308,1.19524e-63,224.207,C,TIGR00930
Cluster-70816.161323_Frame+2,Lipocalin,6,133,3.37044e-12,59.3604,-,pfam00061
Cluster-70816.116860_Frame-3,KISc_KIP3_like,47,388,1.15366e-180,536.157,-,cd01370
Cluster-70816.116860_Frame-3,COG4372,411,655,9.08919e-07,53.105,C,COG4372
Cluster-70816.143811_Frame+1,MFS_SLC17,63,400,1.07736e-98,299.149,C,cd17318
Cluster-70816.27242_Frame+2,FrsA,132,367,1.78909e-19,87.8434,N,COG1073
Cluster-88704.0_Frame-2,PRK06148,17,370,1.10085e-151,453.327,N,PRK06148
Cluster-70816.25693_!WTR_Frame+3,PRP8,6,32,0.00295818,33.4129,C,COG5178
Cluster-70816.25699_Frame+2,ArfGap_ADAP,2,114,2.55232e-71,218.284,-,cd08832
Cluster-70816.25699_Frame+2,PH2_ADAP,250,353,3.92659e-59,187.026,-,cd01251
Cluster-70816.25699_Frame+2,PH1_ADAP,133,236,1.42235e-52,170.133,-,cd13252
Cluster-70816.112663_Frame-1,NHL,2369,2703,4.75094e-35,138.432,-,cl18310
Cluster-70816.112663_Frame-1,Tox-GHH,3824,3897,4.36985e-29,112.319,-,pfam15636
Cluster-70816.112663_Frame-1,RhsA,2807,3475,2.59754e-10,66.4949,C,COG3209
Cluster-70816.112663_Frame-1,EGF_2,1816,1843,6.04901e-05,42.4069,-,pfam07974
Cluster-70816.112663_Frame-1,Herpes_BLLF1,295,519,0.000115645,47.9888,NC,pfam05109
Cluster-70816.112663_Frame-1,Keratin_B2,1811,1970,0.000198652,44.775,-,pfam01500
Cluster-70816.112663_Frame-1,EGF_2,1724,1746,0.000379332,40.0957,N,pfam07974
Cluster-70816.112663_Frame-1,EGF_CA,1782,1812,0.0013035,38.7718,-,cd00054
Cluster-70816.112663_Frame-1,PHA03307,1024,1373,0.00484067,42.8509,C,PHA03307
Cluster-70816.159814_!WTR_Frame-2,IPK,2,43,4.74846e-13,59.1014,N,pfam03770
Cluster-70816.143858_!WTR_Frame+2,RT_like,11,50,4.8514e-05,36.9452,C,cl02808
Cluster-70816.112662_Frame-3,NHL,2341,2675,4.16631e-35,138.432,-,cl18310
Cluster-70816.112662_Frame-3,Tox-GHH,3796,3869,4.4236e-29,112.319,-,pfam15636
Cluster-70816.112662_Frame-3,RhsA,2779,3447,2.21291e-10,66.8801,C,COG3209
Cluster-70816.112662_Frame-3,EGF_2,1788,1815,5.94719e-05,42.4069,-,pfam07974
Cluster-70816.112662_Frame-3,Herpes_BLLF1,267,491,0.000114778,47.9888,NC,pfam05109
Cluster-70816.112662_Frame-3,Keratin_B2,1783,1942,0.000218843,44.3898,-,pfam01500
Cluster-70816.112662_Frame-3,EGF_2,1696,1718,0.000376624,40.0957,N,pfam07974
Cluster-70816.112662_Frame-3,EGF_CA,1754,1784,0.00129418,38.7718,-,cd00054
