contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.156435_Frame+2,Fringe,70,271,2.6305e-08,53.8619,-,pfam02434
Cluster-70816.12868_Frame-1,FA58C,36,184,3.05589e-15,73.1553,-,cl25480
Cluster-1189.0_Frame+3,CMD,1,84,1.02014e-58,184.761,C,cl00460
Cluster-70816.148268_!WTR_Frame-3,BTB_Shaw-like,4,115,5.1715e-91,259.124,-,cd18416
Cluster-61931.0_Frame+1,RT_like,8,42,0.00634039,32.6482,NC,cl02808
Cluster-70816.126632_!WTR_Frame-2,HDc,49,92,0.00121161,36.4522,N,cl21469
Cluster-70816.45865_Frame+3,IG,63,153,8.26949e-09,50.9669,-,smart00409
Cluster-70816.45865_Frame+3,IG_like,164,227,8.08463e-06,42.8777,C,smart00410
Cluster-70816.140457_Frame+1,ELYS,671,896,8.43661e-54,186.629,-,pfam13934
Cluster-70816.140457_Frame+1,ELYS-bb,3,433,7.46512e-28,118.836,N,pfam16687
Cluster-20701.0_!WTR_Frame-3,LGIC_ECD_GABAR_GRD-like,9,62,9.41812e-07,42.9983,C,cd19007
Cluster-70816.111722_Frame+2,GLTP,1,90,1.32264e-20,80.5935,N,pfam08718
Cluster-70816.111727_Frame-1,SLC5-6-like_sbd,542,1026,2.96736e-19,91.4322,-,cl00456
Cluster-70816.111727_Frame-1,PHA03247,5,390,3.70888e-13,74.5896,N,PHA03247
Cluster-70816.111726_Frame+3,MPN_2A_DUB,207,391,6.92294e-73,234.854,-,cd08067
Cluster-70816.106837_Frame+1,PP2Cc,22,201,4.60886e-13,65.8406,N,cl00120
Cluster-70816.106835_Frame+2,MFS_SLC22,3,157,5.11586e-39,136.171,N,cd17317
Cluster-70816.99327_Frame+1,Lyase_I_like,1,272,0,511.478,N,cl00013
Cluster-70816.106832_Frame-2,Bcl-2_like,95,242,7.19155e-30,109.73,-,cd06845
Cluster-70816.106830_Frame-1,Bcl-2_like,95,242,7.19155e-30,109.73,-,cd06845
Cluster-70816.84840_Frame-2,GH20_HexA_HexB-like,219,559,1.59356e-151,438.955,-,cd06562
Cluster-70816.84840_Frame-2,Glycohydro_20b2,68,195,7.49932e-16,74.2765,-,pfam14845
Cluster-70816.84841_Frame+2,STKc_CAMKK,407,715,0,528.854,-,cd14118
Cluster-70816.84849_Frame-3,7tm_classA_rhodopsin-like,336,425,2.5859e-08,54.591,N,cd00637
Cluster-103658.2_Frame-2,A2M_recep,149,237,5.47728e-27,99.1685,-,pfam07677
Cluster-70816.104097_Frame-2,ACC_central,773,1510,0,878.411,-,pfam08326
Cluster-70816.104097_Frame-2,Carboxyl_trans,1608,2162,0,561.864,-,pfam01039
Cluster-70816.104097_Frame-2,AccC,74,572,1.17845e-132,423.987,-,COG0439
Cluster-70816.104097_Frame-2,Biotin_lipoyl,707,772,1.21448e-10,59.1414,-,pfam00364
Cluster-70816.104095_Frame-3,FERM_F1_FRMPD1_like,219,308,8.61373e-52,172.076,-,cd17088
Cluster-70816.104095_Frame-3,PDZ_signaling,85,160,1.21753e-18,80.3034,-,cd00992
Cluster-70816.104095_Frame-3,WW,46,75,2.11034e-09,52.5302,-,cd00201
Cluster-70816.104090_Frame+3,MFS_SLC37A4,79,492,7.4026e-166,474.901,-,cd17343
Cluster-5399.1_Frame-3,atpB,6,60,7.5708e-25,94.3372,C,CHL00060
Cluster-70816.150296_!WTR_Frame+1,PHD_SF,94,138,6.1461e-13,60.7946,-,cl22851
Cluster-70816.125567_!WTR_Frame-3,PRK10836,23,60,0.00781516,32.0985,N,PRK10836
Cluster-70816.85717_Frame+2,CLN3,97,408,7.55265e-57,189.985,-,pfam02487
Cluster-70816.85716_Frame-3,ABC1_ADCK3,674,924,1.37722e-134,405.742,-,cd13970
Cluster-70816.85710_Frame-2,ER_PDI_fam,22,375,1.27915e-59,199.516,-,TIGR01130
Cluster-70816.85713_Frame+2,DRY_EERY,24,144,9.1511e-37,134.363,-,pfam09750
Cluster-70816.85713_Frame+2,SWAP,437,484,1.14002e-16,74.5461,-,smart00648
Cluster-70816.85713_Frame+2,Surp,210,258,7.01558e-13,63.6731,-,pfam01805
Cluster-70816.85712_Frame+2,DRY_EERY,24,144,9.1511e-37,134.363,-,pfam09750
Cluster-70816.85712_Frame+2,SWAP,437,484,1.14002e-16,74.5461,-,smart00648
Cluster-70816.85712_Frame+2,Surp,210,258,7.01558e-13,63.6731,-,pfam01805
Cluster-70816.125562_Frame-1,NMD3,16,157,1.30676e-59,185.168,C,pfam04981
Cluster-70816.125562_Frame-1,ArfGap_ASAP2,2,28,0.00786918,34.5669,C,cd08849
Cluster-70816.100496_Frame-2,UNC45-central,347,490,3.06116e-32,122.264,-,pfam11701
Cluster-70816.100496_Frame-2,3a0801s09,12,138,5.24043e-16,82.3393,NC,TIGR00990
Cluster-70816.100496_Frame-2,PLN03200,623,740,0.00485766,40.856,NC,PLN03200
Cluster-70816.100495_Frame-1,Tryp_SPc,2,196,4.52483e-74,222.938,-,smart00020
Cluster-70816.32936_Frame+2,zf-H2C2_2,369,393,0.00208531,35.4065,-,pfam13465
Cluster-70816.32936_Frame+2,COG5048,223,345,0.00658017,38.5234,N,COG5048
Cluster-70816.100491_Frame+3,7tmB3_Methuselah-like,765,1072,1.61925e-42,156.615,-,cd15039
Cluster-70816.8925_!WTR_Frame-2,lysS,15,42,0.00224474,34.1694,N,PRK02983
Cluster-70816.111371_Frame-1,COG5048,56,343,3.12982e-06,48.9238,N,COG5048
Cluster-70816.111371_Frame-1,SFP1,11,67,0.000227386,43.1679,N,COG5189
Cluster-70816.111375_Frame+2,SLC5-6-like_sbd,1,431,2.56626e-160,463.881,-,cl00456
Cluster-70816.104751_Frame-3,PDZ_signaling,1057,1141,7.22654e-21,87.6222,-,cd00992
Cluster-70816.104751_Frame-3,PDZ_signaling,1203,1288,2.00762e-18,80.6886,-,cd00992
Cluster-70816.104751_Frame-3,Peptidase_M50,1088,1199,0.0028511,40.916,NC,pfam02163
Cluster-70816.115810_Frame+3,PLN02820,1,481,6.97347e-167,482.771,-,PLN02820
Cluster-66143.1_!WTR_Frame+2,Arginase_HDAC,18,50,0.00859269,32.1469,NC,cl17011
Cluster-70816.82877_Frame+2,LamG,74,272,1.20018e-53,187.091,-,cl22861
Cluster-70816.82877_Frame+2,PHA02927,333,513,1.33384e-25,108.587,N,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,995,1230,1.97099e-25,107.817,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,1525,1737,1.42748e-24,105.505,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,1127,1350,3.08482e-24,104.35,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,829,1054,8.37736e-22,97.4161,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,1919,2138,5.26989e-21,95.1049,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,2094,2317,1.97608e-17,84.7045,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02927,1676,1960,9.69719e-17,82.3934,-,PHA02927
Cluster-70816.82877_Frame+2,PHA02639,1295,1466,3.21513e-16,81.6338,C,PHA02639
Cluster-70816.82877_Frame+2,PHA02639,453,631,4.46003e-11,66.2258,C,PHA02639
Cluster-70816.82877_Frame+2,EGF_CA,37,72,2.30332e-07,48.787,-,cd00054
Cluster-70816.82877_Frame+2,CCP,280,335,2.47648e-07,49.3836,-,cd00033
Cluster-70816.82877_Frame+2,PHA02831,2278,2374,6.14235e-07,53.4575,NC,PHA02831
Cluster-70816.82876_Frame+1,LamG,802,1000,6.89447e-54,187.861,-,cl22861
Cluster-70816.82876_Frame+1,PHA02927,1061,1241,8.99792e-26,109.357,N,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,1723,1958,1.15269e-25,108.972,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,2253,2465,9.63551e-25,106.276,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,1855,2078,2.29057e-24,105.12,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,1557,1782,5.71955e-22,98.1865,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,2647,2866,4.03387e-21,95.8753,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,2822,3045,1.68243e-17,85.0897,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02927,2404,2688,6.71568e-17,83.1637,-,PHA02927
Cluster-70816.82876_Frame+1,PHA02639,2023,2194,4.60109e-16,81.6338,C,PHA02639
Cluster-70816.82876_Frame+1,PHA02927,1238,1376,5.27376e-11,65.8298,N,PHA02927
Cluster-70816.82876_Frame+1,Ephrin_rec_like,403,450,7.92247e-10,56.5781,-,pfam07699
Cluster-70816.82876_Frame+1,Ephrin_rec_like,511,558,2.43579e-08,52.3409,-,pfam07699
Cluster-70816.82876_Frame+1,Ephrin_rec_like,457,504,3.60394e-08,51.5705,-,pfam07699
Cluster-70816.82876_Frame+1,EGF_CA,615,650,4.31435e-08,51.0982,-,cd00054
Cluster-70816.82876_Frame+1,EGF_CA,652,687,8.8178e-08,50.3278,-,cd00054
Cluster-70816.82876_Frame+1,CCP,1008,1063,2.40741e-07,49.7688,-,cd00033
Cluster-70816.82876_Frame+1,EGF_CA,765,800,3.21302e-07,48.787,-,cd00054
Cluster-70816.82876_Frame+1,EGF_CA,690,726,4.57206e-07,48.4018,-,cd00054
Cluster-70816.82876_Frame+1,PHA02831,3006,3102,8.04436e-07,53.4575,NC,PHA02831
Cluster-70816.82876_Frame+1,EGF_CA,576,612,4.57812e-06,45.3202,-,cd00054
Cluster-70816.82876_Frame+1,EGF_CA,729,763,7.9299e-06,44.935,-,cd00054
Cluster-70816.23661_Frame-3,TMEM108,60,175,0.000424518,40.3752,C,pfam15759
Cluster-70816.124214_Frame+3,RT_like,37,63,0.000558525,36.115,NC,cl02808
Cluster-70816.106067_Frame-1,RRM_SF,351,527,0.000104489,45.6108,NC,cl17169
Cluster-70816.36301_Frame+1,ISOPREN_C2_like,11,228,1.78715e-75,231.399,C,cl08267
Cluster-70816.18294_Frame-1,thiamin_ThiO,16,126,1.23484e-10,56.9898,C,TIGR02352
Cluster-4568.0_Frame+3,mrcA,29,70,1.35293e-12,60.5299,C,PRK11636
Cluster-70816.99263_Frame-1,UNC-79,67,626,0,790.809,-,pfam14776
Cluster-70816.85546_Frame-2,PTKc_ALK_LTK,440,742,0,592.055,-,cd05036
Cluster-70816.85546_Frame-2,PTZ00449,758,947,0.000161972,45.451,N,PTZ00449
Cluster-70816.85546_Frame-2,Gly_rich,42,106,0.000429709,43.0366,C,pfam12810
Cluster-70816.99265_Frame+2,Tetraspannin,13,150,1.61632e-32,116.637,C,pfam00335
Cluster-70816.99265_Frame+2,tetraspanin_LEL,109,205,4.64416e-17,74.0492,-,cl02781
Cluster-70816.110257_Frame+3,Ins145_P3_rec,5,227,5.44151e-94,302.84,-,pfam08709
Cluster-70816.110257_Frame+3,MIR,234,422,2.0373e-71,236.881,-,pfam02815
Cluster-70816.110257_Frame+3,RYDR_ITPR,470,668,1.05204e-67,227.033,-,pfam01365
Cluster-70816.110257_Frame+3,RIH_assoc,1990,2091,7.38492e-34,125.702,-,pfam08454
Cluster-70816.110257_Frame+3,RYDR_ITPR,1237,1352,2.07153e-05,47.5298,-,pfam01365
Cluster-70816.110251_Frame-2,Beta_elim_lyase,47,508,0,692.336,-,cl18945
Cluster-70816.104520_Frame+2,LIC,1,169,3.47116e-84,254.638,NC,TIGR00860
Cluster-12761.2_Frame-3,PTZ00424,21,304,1.35118e-163,460.833,C,PTZ00424
Cluster-70816.31657_Frame+2,IGFBP,23,94,0.00804435,32.4375,-,cl02472
Cluster-12620.0_Frame+2,TIL,17,74,0.00260404,33.1098,-,pfam01826
Cluster-70816.167116_Frame-3,Anoct_dimer,35,138,1.9028e-36,124.173,C,pfam16178
Cluster-70816.35825_Frame+1,TBC,170,383,1.17222e-44,159.78,-,smart00164
Cluster-70816.35825_Frame+1,SH3_SGSM3,546,598,4.59997e-33,121.067,-,cd11813
Cluster-70816.35825_Frame+1,RUN,625,776,7.80165e-33,123.142,-,pfam02759
Cluster-70816.118602_Frame+3,Glyco_tranf_GTA_type,13,226,2.21421e-52,178.57,-,cl11394
Cluster-70816.118602_Frame+3,W2_eIF2B_epsilon,495,595,6.813e-17,78.4547,C,cd11558
Cluster-70816.118602_Frame+3,LbetaH,329,407,1.40738e-16,74.5367,-,cl00160
Cluster-12221.1_Frame+1,Tmp39,42,170,6.837e-54,175.674,C,pfam10271
Cluster-70816.121365_Frame+3,PLN02918,67,254,5.8972e-88,258.582,-,cl29141
Cluster-70816.121361_Frame+1,P-ATPase-V,1,67,1.31103e-13,64.6932,N,TIGR01657
Cluster-11909.0_Frame-1,PKc_like,12,55,0.00171097,34.5993,N,cl21453
Cluster-70816.107621_Frame-1,HDAC_classIIa,388,763,0,763.426,-,cd11681
Cluster-70816.107621_Frame-1,PHA03247,2,233,0.000540776,43.7737,N,PHA03247
Cluster-70816.96240_Frame-1,WD40,104,346,5.69135e-44,154.8,-,cd00200
Cluster-70816.96240_Frame-1,CSTF1_dimer,16,68,8.44743e-20,82.2383,-,pfam16699
Cluster-70816.73079_Frame+3,COG5048,29,283,1.4003e-06,49.6942,N,COG5048
Cluster-70816.64782_!WTR_Frame-3,RING_Ubox,208,251,2.12663e-08,50.1079,-,cl17238
Cluster-70816.64781_Frame+2,SAM_Smaug,200,261,1.557e-31,115.117,-,cd09557
Cluster-70816.75890_Frame-2,Nudix_Hydrolase,45,253,2.52519e-95,279.696,-,cl00447
Cluster-70816.75893_Frame+3,AIP3,180,262,9.27862e-08,55.6102,C,pfam03915
Cluster-70816.75893_Frame+3,SMC_prok_A,555,736,0.000970045,43.5179,NC,TIGR02169
Cluster-70816.75893_Frame+3,PRK12323,740,840,0.00302534,41.3999,NC,PRK12323
Cluster-19452.0_Frame-3,14-3-3_1,2,231,1.20016e-170,469.176,-,cd11310
Cluster-12843.0_Frame+2,Periplasmic_Binding_Protein_Type_2,1,47,9.1786e-09,49.1061,NC,cl21456
Cluster-70816.136289_Frame+2,Lig_chan,102,205,1.90214e-09,55.7579,C,pfam00060
Cluster-70816.65438_Frame+2,BTB_POZ_BAB-like,149,231,2.78128e-26,101.472,-,cd18315
Cluster-70816.65438_Frame+2,Prog_receptor,333,415,0.00729809,38.7469,NC,pfam02161
Cluster-70816.65439_Frame-3,BTB_POZ_BAB-like,30,113,2.87746e-33,120.347,-,cd18315
Cluster-70816.65439_Frame-3,zf-H2C2_2,383,408,1.26825e-05,41.5697,-,pfam13465
Cluster-70816.65439_Frame-3,zf-H2C2_2,411,436,2.04985e-05,41.1845,-,pfam13465
Cluster-70816.65432_Frame+1,zf-H2C2_2,171,196,1.2685e-05,40.7993,-,pfam13465
Cluster-70816.65432_Frame+1,zf-H2C2_2,199,224,4.50914e-05,39.2585,-,pfam13465
Cluster-70816.65433_Frame+1,zf-H2C2_2,181,206,1.99597e-07,45.4217,-,pfam13465
Cluster-70816.65433_Frame+1,zf-H2C2_5,167,191,0.00427707,33.3303,-,pfam13909
Cluster-70816.65431_Frame-1,zf-H2C2_2,99,123,5.34293e-05,38.1029,-,pfam13465
Cluster-70816.65431_Frame-1,zf-H2C2_2,72,94,0.000377254,35.7917,-,pfam13465
Cluster-70816.65436_Frame+3,BTB_POZ_BAB-like,424,506,6.99238e-26,101.472,-,cd18315
Cluster-70816.65436_Frame+3,HTH,189,240,4.57679e-08,49.7559,-,cl21459
Cluster-70816.65434_Frame+1,zf-H2C2_2,169,194,3.89834e-07,44.6513,-,pfam13465
Cluster-70816.65434_Frame+1,zf-H2C2_5,183,207,0.000157339,37.5674,-,pfam13909
Cluster-70816.65435_!WTR_Frame+1,DEAD-like_helicase_N,3,85,0.00504291,33.8808,N,cl28899
Cluster-70816.74767_Frame+1,7tm_GPCRs,1,283,3.50281e-48,163.539,-,cl28897
Cluster-70816.74760_!WTR_Frame+1,CAMSAP_CC1,362,417,4.31094e-20,83.5201,-,pfam17095
Cluster-70816.74761_!WTR_Frame+2,CAMSAP_CC1,362,417,4.31094e-20,83.5201,-,pfam17095
Cluster-91525.0_Frame+2,DM,17,59,3.62731e-05,36.4482,-,pfam00751
Cluster-70816.162654_Frame-2,SLC5-6-like_sbd,20,297,3.15868e-98,298.245,C,cl00456
Cluster-13862.0_Frame+1,CE4_SF,2,42,5.07536e-15,65.2718,N,cl15692
Cluster-75762.2_Frame+2,SLC5-6-like_sbd,1,108,1.75592e-37,129.952,NC,cl00456
Cluster-70816.77232_Frame-3,WD40,77,254,7.65096e-22,96.25,C,cl29593
Cluster-70816.77232_Frame-3,PLN03088,415,510,9.70762e-10,60.9561,C,PLN03088
Cluster-70816.77232_Frame-3,WD40,569,657,1.94285e-09,59.2708,C,cl29593
Cluster-70816.77234_Frame-1,WD40,77,254,7.65096e-22,96.25,C,cl29593
Cluster-70816.77234_Frame-1,PLN03088,415,510,9.70762e-10,60.9561,C,PLN03088
Cluster-70816.77234_Frame-1,WD40,569,657,1.94285e-09,59.2708,C,cl29593
