contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.8688_Frame-2,PKc_like,24,276,1.42463e-172,478.81,-,cl21453
Cluster-70816.76644_Frame-1,GRASP55_65,69,205,7.57491e-82,250.24,-,pfam04495
Cluster-70816.76644_Frame-1,PDZ,15,100,1.62758e-17,78.8267,N,cl00117
Cluster-70816.76644_Frame-1,PHA03247,203,394,7.00598e-05,45.6997,N,PHA03247
Cluster-70816.17962_!WTR_Frame+1,PTZ00368,10,60,1.1389e-10,52.8868,C,PTZ00368
Cluster-70816.93159_Frame-1,COG5048,8,172,5.33015e-12,65.8726,N,COG5048
Cluster-70816.93152_Frame-2,Chitin_bind_4,68,113,0.00399622,34.1539,-,pfam00379
Cluster-70816.93153_!WTR_Frame-2,CE4_SF,1,147,4.39961e-84,249.927,N,cl15692
Cluster-70816.93154_Frame-2,CE4_CDA_like_2,28,290,1.12049e-153,432.511,-,cd10975
Cluster-70816.93155_Frame-1,CE4_SF,2,224,7.59567e-131,371.65,-,cl15692
Cluster-70816.21556_Frame-2,Chitin_bind_4,55,107,6.89113e-10,51.8731,-,pfam00379
Cluster-70816.21556_Frame-2,PRK09752,121,156,0.00402112,36.96,NC,PRK09752
Cluster-70816.62877_Frame-2,PRK06241,13,104,1.01472e-09,53.7397,N,PRK06241
Cluster-8595.0_Frame-3,SugarP_isomerase,11,133,3.77264e-35,120.942,C,cl00339
Cluster-70816.62872_Frame+1,BTB2_POZ_BTBD8,1286,1406,4.70461e-45,158.962,-,cd18286
Cluster-70816.62872_Frame+1,BACK_BTBD8,1412,1475,3.13294e-22,91.5652,-,cd18490
Cluster-70816.62872_Frame+1,PHA03307,1670,1846,2.65975e-06,52.4809,C,PHA03307
Cluster-70816.62872_Frame+1,BTB1_POZ_BTBD8,39,126,0.00434021,38.4845,C,cd18285
Cluster-70816.59819_Frame-3,Ig_3,169,251,1.86925e-13,64.4754,-,pfam13927
Cluster-70816.59819_Frame-3,Ig,70,165,4.16029e-07,47.2342,-,cl11960
Cluster-70816.59818_Frame-2,HTH,20,64,3.58768e-25,89.5178,C,cl21459
Cluster-70816.59817_Frame-1,XK-related,13,335,1.5059e-110,337.245,-,pfam09815
Cluster-70816.116306_!WTR_Frame+2,GAT_1,27,95,5.40424e-11,57.3299,NC,cl00020
Cluster-70816.116301_Frame+2,PHD_4,514,586,5.63074e-20,83.9291,-,pfam16866
Cluster-70816.116301_Frame+2,zf-CXXC,463,509,1.49536e-15,70.838,-,pfam02008
Cluster-70816.116301_Frame+2,JmjC,154,254,5.63676e-14,68.486,-,pfam02373
Cluster-70816.92689_Frame+1,MDN1,13,392,0.000830471,44.6047,N,COG5271
Cluster-70816.92689_Frame+1,GBP_C,405,527,0.00514427,41.0236,N,cl20817
Cluster-70816.92688_Frame+1,LIM_Mical_like_2,1957,2009,8.12185e-29,110.246,-,cd09445
Cluster-70816.92688_Frame+1,MDN1,13,392,0.000820371,44.9899,N,COG5271
Cluster-70816.92685_Frame-3,Phospholip_A2_3,40,191,1.62023e-20,84.4201,-,cl29745
Cluster-70816.92683_Frame+3,PH_Phafin2-like,2,124,9.54081e-89,260.267,-,cd01218
Cluster-70816.92683_Frame+3,FYVE_PKHF,143,203,4.47877e-40,134.031,-,cd15717
Cluster-70816.92682_Frame+3,PH_Phafin2-like,2,124,4.25387e-88,262.578,-,cd01218
Cluster-70816.92682_Frame+3,FYVE_PKHF,143,203,1.71922e-41,140.579,-,cd15717
Cluster-70816.98454_Frame+3,CSE1,15,185,1.07269e-11,69.0703,C,COG5657
Cluster-70816.98452_Frame-3,Myosin_tail_1,22,237,7.59119e-20,87.9238,C,pfam01576
Cluster-70816.98453_Frame-1,COG5022,3,343,2.3128e-23,101.308,NC,COG5022
Cluster-16267.0_Frame+2,PTZ00329,1,146,2.42404e-75,221.222,-,PTZ00329
Cluster-70816.68132_!WTR_Frame-3,LDLa,158,183,0.000428941,36.4158,N,cd00112
Cluster-70816.68132_!WTR_Frame-3,LDLa,38,72,0.0093871,32.5638,-,cd00112
Cluster-70816.101648_Frame+2,ASD2,2224,2528,2.90825e-80,266.776,-,pfam08687
Cluster-70816.101648_Frame+2,PRK12678,1003,1205,1.10914e-06,54.1395,C,PRK12678
Cluster-70816.67516_Frame-2,DB,628,717,6.67142e-24,97.1245,-,pfam01682
Cluster-70816.67516_Frame-2,DB,1135,1222,2.18435e-23,95.5837,-,pfam01682
Cluster-70816.67516_Frame-2,DB,168,261,3.06975e-23,95.1985,-,pfam01682
Cluster-70816.67516_Frame-2,DB,408,498,1.1681e-20,87.8797,-,pfam01682
Cluster-70816.67516_Frame-2,FN3,506,609,4.86226e-14,69.0623,-,cd00063
Cluster-70816.67516_Frame-2,FN3,1230,1318,1.15701e-13,67.9067,-,cd00063
Cluster-70816.67516_Frame-2,FN3,725,819,1.50006e-12,64.8251,-,cd00063
Cluster-70816.67516_Frame-2,IG_like,1030,1122,1.88735e-12,64.0636,-,smart00410
Cluster-70816.67516_Frame-2,FN3,836,929,2.53204e-11,61.3583,-,cd00063
Cluster-70816.67516_Frame-2,fn3,271,379,2.22011e-08,52.408,-,pfam00041
Cluster-70816.67516_Frame-2,IG,45,147,1.03585e-07,50.5817,-,smart00409
Cluster-70816.67516_Frame-2,I-set,941,1009,0.000265806,41.0796,-,pfam07679
Cluster-70816.67515_Frame-3,DB,628,717,6.67142e-24,97.1245,-,pfam01682
Cluster-70816.67515_Frame-3,DB,1135,1222,2.18435e-23,95.5837,-,pfam01682
Cluster-70816.67515_Frame-3,DB,168,261,3.06975e-23,95.1985,-,pfam01682
Cluster-70816.67515_Frame-3,DB,408,498,1.1681e-20,87.8797,-,pfam01682
Cluster-70816.67515_Frame-3,FN3,506,609,4.86226e-14,69.0623,-,cd00063
Cluster-70816.67515_Frame-3,FN3,1230,1318,1.15701e-13,67.9067,-,cd00063
Cluster-70816.67515_Frame-3,FN3,725,819,1.50006e-12,64.8251,-,cd00063
Cluster-70816.67515_Frame-3,IG_like,1030,1122,1.88735e-12,64.0636,-,smart00410
Cluster-70816.67515_Frame-3,FN3,836,929,2.53204e-11,61.3583,-,cd00063
Cluster-70816.67515_Frame-3,fn3,271,379,2.22011e-08,52.408,-,pfam00041
Cluster-70816.67515_Frame-3,IG,45,147,1.03585e-07,50.5817,-,smart00409
Cluster-70816.67515_Frame-3,I-set,941,1009,0.000265806,41.0796,-,pfam07679
Cluster-70816.67513_Frame-3,DB,618,707,7.0912e-24,97.1245,-,pfam01682
Cluster-70816.67513_Frame-3,DB,1125,1212,2.23324e-23,95.5837,-,pfam01682
Cluster-70816.67513_Frame-3,DB,158,251,3.16913e-23,95.1985,-,pfam01682
Cluster-70816.67513_Frame-3,DB,398,488,1.22961e-20,87.8797,-,pfam01682
Cluster-70816.67513_Frame-3,FN3,496,599,4.59869e-14,69.0623,-,cd00063
Cluster-70816.67513_Frame-3,FN3,1220,1308,1.09428e-13,67.9067,-,cd00063
Cluster-70816.67513_Frame-3,FN3,715,809,1.4751e-12,64.8251,-,cd00063
Cluster-70816.67513_Frame-3,IG_like,1020,1112,1.82015e-12,64.0636,-,smart00410
Cluster-70816.67513_Frame-3,FN3,826,919,2.46575e-11,61.3583,-,cd00063
Cluster-70816.67513_Frame-3,IG,45,137,4.38601e-09,54.4337,-,smart00409
Cluster-70816.67513_Frame-3,fn3,261,369,2.14095e-08,52.408,-,pfam00041
Cluster-70816.67513_Frame-3,I-set,931,999,0.000266537,41.0796,-,pfam07679
Cluster-70816.67512_Frame+2,GLTSCR1,1214,1315,5.85191e-32,120.806,-,pfam15249
Cluster-70816.67512_Frame+2,Med15,1,209,9.41249e-06,50.392,NC,pfam09606
Cluster-70816.67512_Frame+2,COG3889,591,692,0.00456934,41.7719,N,COG3889
Cluster-70816.67511_Frame-2,Ion_trans_2,118,170,5.74593e-19,81.1421,N,pfam07885
Cluster-70816.67511_Frame-2,Ion_trans_2,435,511,3.707e-18,78.831,-,pfam07885
Cluster-70816.67510_Frame-3,Apc5_N,45,161,2.62734e-25,101.936,-,cd16270
Cluster-70816.67510_Frame-3,ANAPC5,302,395,5.54033e-20,84.9652,-,cl20473
Cluster-70816.67519_Frame-1,MFS_GLUT6_8_Class3_like,29,403,2.98686e-91,282.927,-,cd17358
Cluster-70816.75525_Frame-3,PLN02789,13,312,4.25824e-107,315.146,-,PLN02789
Cluster-70816.129577_Frame+2,LRR_8,203,261,7.07626e-08,49.8285,-,pfam13855
Cluster-70816.129577_Frame+2,LRR_8,250,334,2.59586e-05,42.5097,-,pfam13855
Cluster-70816.129577_Frame+2,LRR_8,85,143,0.00188952,37.117,-,pfam13855
Cluster-70816.129577_Frame+2,TPKR_C2,359,410,0.00776975,35.0984,-,cl15307
Cluster-9401.0_Frame+2,Ribonuclease_T2,38,183,4.19267e-67,202.542,-,pfam00445
Cluster-70816.112979_Frame-1,RRM1_2_CoAA_like,9,74,2.47613e-31,111.55,-,cd12343
Cluster-70816.112979_Frame-1,RRM_SF,88,153,1.58426e-26,99.2232,-,cl17169
Cluster-70816.112979_Frame-1,zf-CCHC,171,185,8.69392e-05,38.6545,-,pfam00098
Cluster-70816.87351_Frame+1,STKc_OSR1_SPAK,68,344,2.27884e-168,484.554,-,cd06610
Cluster-70816.87351_Frame+1,OSR1_C,646,703,2.111e-23,93.8347,-,pfam12202
Cluster-70816.112973_Frame-2,Lung_7-TM_R,225,514,9.2205e-82,257.61,-,pfam06814
Cluster-70816.112976_Frame-2,MFS_MFSD6,35,545,1.67274e-75,244.801,-,cd17335
Cluster-70816.147947_!WTR_Frame+3,GIY-YIG_SF,9,69,6.79443e-05,37.7302,C,cl15257
Cluster-70816.147941_Frame+2,PKc_like,1327,1586,2.31758e-134,416.704,-,cl21453
Cluster-70816.147943_Frame-2,MMACHC,30,246,5.80339e-128,361.183,-,pfam16690
Cluster-70816.51480_Frame-1,CsdA,53,352,2.8834e-46,162.097,C,COG0520
Cluster-70816.136795_!WTR_Frame-2,PLN03130,1,73,0.0057841,34.3284,C,PLN03130
Cluster-70816.120941_Frame+3,R3H,47,107,8.88037e-18,74.2872,-,cl00297
Cluster-70816.120949_Frame+2,LicD,434,515,4.0085e-06,48.5398,C,cl01378
Cluster-70816.139329_Frame+2,PH_anillin,1063,1189,4.29868e-54,184.017,-,cd01263
Cluster-70816.139329_Frame+2,Anillin,886,1029,1.60496e-26,105.823,-,pfam08174
Cluster-70816.139329_Frame+2,valS,323,436,0.00115693,43.0568,N,PRK14900
Cluster-70816.96849_Frame+3,LLGL,269,360,8.26298e-40,142.28,-,pfam08366
Cluster-70816.96849_Frame+3,WD40,30,254,3.64676e-05,46.9444,N,cl29593
Cluster-70816.96841_Frame-1,Agmatinase_PAH,50,337,2.27789e-164,460.018,-,cd11592
Cluster-70816.87519_Frame+1,PMP22_Claudin,26,180,0.00281903,37.0142,-,cl21598
Cluster-70816.96062_!WTR_Frame+3,Glycosyltransferase_GTB-type,174,341,1.00012e-141,409.426,C,cl10013
Cluster-70816.96062_!WTR_Frame+3,Spy,6,329,1.11836e-47,169.959,C,COG3914
Cluster-9563.0_Frame+2,Apc5_N,27,122,4.07478e-35,126.974,N,cd16270
Cluster-9563.0_Frame+2,ANAPC5,208,308,4.58777e-35,125.026,-,pfam12862
Cluster-13262.0_!WTR_Frame+2,Sec63,1,90,1.53004e-34,119.213,NC,cl22482
Cluster-70816.52572_Frame-1,HGTP_anticodon,7,70,8.08182e-09,47.199,N,cl00266
Cluster-70816.122862_Frame+3,Homeobox,249,303,1.43756e-25,96.7915,-,pfam00046
Cluster-70816.52574_Frame+2,RING-HC_RBR_parkin,331,388,1.50659e-25,99.2797,-,cd16627
Cluster-70816.52574_Frame+2,Ubl_parkin,35,103,3.12268e-23,93.1301,-,cd01798
Cluster-70816.52574_Frame+2,IBR,408,464,6.1028e-10,55.1136,-,smart00647
Cluster-70816.52574_Frame+2,IBR,511,547,0.00399131,35.5799,N,pfam01485
Cluster-70816.117101_Frame+2,DRY_EERY,45,151,5.50992e-45,155.549,-,pfam09750
Cluster-6462.0_Frame+1,GST_C_Omega,80,200,1.04197e-46,150.164,-,cd03184
Cluster-6462.0_Frame+1,Thioredoxin_like,1,66,4.76845e-40,131.707,N,cl00388
Cluster-70816.136309_Frame-3,CRAL_TRIO,85,228,3.80267e-31,114.278,-,pfam00650
Cluster-70816.136309_Frame-3,CRAL_TRIO_N,12,59,0.000213197,38.2995,-,smart01100
Cluster-70816.131855_Frame-2,PLN00410,6,121,2.88488e-83,239.321,-,PLN00410
Cluster-70816.45247_Frame+1,PTZ00121,4,228,1.35094e-08,57.8435,NC,PTZ00121
Cluster-70816.45246_Frame+1,SNAPc_SNAP43,475,661,1.47414e-38,142.335,-,pfam09808
Cluster-70816.45246_Frame+1,PTZ00121,4,228,9.1222e-10,63.6215,NC,PTZ00121
Cluster-70816.45246_Frame+1,Binary_toxB_3,653,720,0.000701291,40.4972,C,pfam17476
Cluster-70816.10896_Frame+2,CIA30,1,59,8.56058e-16,66.0819,N,cl21728
Cluster-70816.10891_Frame+2,PRK12704,32,150,0.000432904,38.991,C,PRK12704
Cluster-70816.10893_!WTR_Frame+1,PLN03088,45,142,1.20907e-06,49.4001,C,PLN03088
Cluster-70816.149340_Frame+3,Ank_2,547,641,1.61826e-17,78.6098,-,pfam12796
Cluster-70816.149340_Frame+3,LRR_RI,1112,1384,5.24293e-11,65.4545,C,cl29113
Cluster-70816.149340_Frame+3,TPR_12,44,118,2.45005e-06,46.6116,-,pfam13424
Cluster-70816.149340_Frame+3,TPR_12,186,256,0.000843226,39.2928,-,pfam13424
Cluster-70816.149342_Frame+1,Ank_2,547,641,1.61826e-17,78.6098,-,pfam12796
Cluster-70816.149342_Frame+1,LRR_RI,1112,1384,5.24293e-11,65.4545,C,cl29113
Cluster-70816.149342_Frame+1,TPR_12,44,118,2.45005e-06,46.6116,-,pfam13424
Cluster-70816.149342_Frame+1,TPR_12,186,256,0.000843226,39.2928,-,pfam13424
Cluster-70816.112324_Frame-1,HMGB-UBF_HMG-box,25,86,9.82677e-17,68.8085,-,cd01390
Cluster-70816.102356_Frame+3,zf-H2C2_2,660,685,0.000178721,38.8733,-,pfam13465
Cluster-70816.102356_Frame+3,zf-C2H2,646,668,0.000298517,38.4372,-,pfam00096
Cluster-70816.102356_Frame+3,zf-C2H2_jaz,344,369,0.00040091,37.9141,-,pfam12171
Cluster-70816.102356_Frame+3,ARS2,442,528,0.00195857,39.8319,N,pfam04959
Cluster-9636.1_Frame-2,RRM_SRSF2_SRSF8,16,88,8.64867e-42,136.272,-,cd12311
Cluster-13102.2_Frame-3,Calreticulin,23,145,8.72727e-35,123.804,C,pfam00262
Cluster-13102.1_Frame-2,Calreticulin,23,332,8.21427e-114,337.204,-,pfam00262
Cluster-70816.107591_Frame+1,Peptidase_C101,175,435,3.18274e-86,263.79,-,pfam16218
Cluster-70816.107595_Frame+2,I-set,172,248,2.49482e-21,87.3035,-,pfam07679
Cluster-70816.107595_Frame+2,Ig_3,74,142,5.66834e-13,63.705,-,pfam13927
Cluster-70816.107595_Frame+2,FN3,266,359,1.18938e-06,46.3355,-,cd00063
Cluster-70816.93180_Frame-1,PTZ00121,186,621,4.35106e-11,66.3179,N,PTZ00121
Cluster-70816.52654_Frame+1,CUB,66,173,1.7457e-19,82.4602,-,cd00041
Cluster-70816.52654_Frame+1,CUB,197,306,4.09773e-19,81.6898,-,cd00041
Cluster-70816.116109_!WTR_Frame+3,Cu2_monooxygen,1,85,3.04144e-28,99.6334,N,pfam01082
Cluster-70816.47669_Frame+1,Ank_2,123,220,2.91009e-19,82.0766,-,pfam12796
Cluster-70816.47669_Frame+1,SAM_superfamily,310,371,1.03891e-15,71.1637,-,cl15755
Cluster-70816.47669_Frame+1,Ank_2,194,275,3.94444e-15,70.5206,-,pfam12796
Cluster-70816.47669_Frame+1,Ank_4,92,139,5.21175e-09,51.8997,-,pfam13637
Cluster-70816.47665_Frame+3,CAF1,53,306,2.12005e-111,325.336,-,cl23804
Cluster-70816.47664_Frame+3,CAF1,53,285,2.98842e-109,318.787,-,cl23804
Cluster-70816.107527_!WTR_Frame-3,metallo-dependent_hydrolases,47,129,2.02454e-09,53.8208,C,cl00281
Cluster-70816.80204_Frame-1,P-loop_NTPase,294,448,2.6184e-11,63.092,-,cl21455
Cluster-70816.80205_Frame+2,Cadherin_repeat,702,798,3.71423e-23,94.6877,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,485,584,5.94149e-21,88.1393,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,135,243,7.93614e-18,79.2797,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,592,693,3.66847e-16,74.6573,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,36,127,1.30528e-14,70.0349,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,369,477,3.84555e-14,68.8793,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,808,919,7.06627e-13,65.4125,-,cd11304
Cluster-70816.80205_Frame+2,Cadherin_repeat,252,349,1.26095e-08,53.0862,-,cd11304
Cluster-70816.80206_Frame-2,GabT,47,492,1.30974e-151,439.73,-,COG0160
Cluster-70816.80202_Frame-2,zf-H2C2_2,24,49,0.000854608,34.2509,-,pfam13465
Cluster-70816.80203_!WTR_Frame+3,zf-H2C2_2,24,49,0.000617841,35.0213,-,pfam13465
Cluster-70816.80203_!WTR_Frame+3,zf-H2C2_2,108,133,0.000880187,34.6361,-,pfam13465
Cluster-70816.80203_!WTR_Frame+3,zf-H2C2_2,80,104,0.00412816,32.7101,-,pfam13465
Cluster-70816.80203_!WTR_Frame+3,zf-H2C2_2,52,77,0.00914105,31.9397,-,pfam13465
Cluster-70816.111158_Frame-2,ARM,47,84,2.41262e-07,46.2685,-,smart00185
Cluster-70816.111159_Frame-1,CAMSAP_CKK,220,338,5.52628e-74,224.445,-,pfam08683
Cluster-70816.121544_!WTR_Frame-2,LIM_CRP_like,5,57,2.51628e-22,84.9542,-,cd09326
Cluster-70816.121544_!WTR_Frame-2,LIM_CRP_like,123,175,1.45515e-18,74.939,-,cd09326
Cluster-70816.121547_Frame-1,PTZ00122,44,281,9.54223e-69,215.054,N,PTZ00122
Cluster-70816.81551_Frame-3,PH-like,39,152,2.12653e-59,196.89,-,cl17171
Cluster-70816.81551_Frame-3,PH_M-RIP,617,719,7.12651e-47,161.347,-,cd13275
Cluster-70816.81551_Frame-3,PTZ00395,228,376,0.00184788,41.5991,NC,PTZ00395
Cluster-70816.107492_Frame+2,LacZ,28,626,0,660.159,-,cl30613
Cluster-70816.107491_Frame+1,LacZ,28,629,0,680.19,-,cl30613
Cluster-70816.141305_Frame+3,PKc_like,173,336,6.28846e-05,44.569,C,cl21453
Cluster-70816.141305_Frame+3,PKc_like,296,383,0.000271861,42.7072,NC,cl21453
Cluster-70816.153396_Frame+1,Periplasmic_Binding_Protein_Type_1,57,474,2.65836e-17,84.6019,-,cl10011
