contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-8237.0_Frame+2,PKc_like,1,84,1.49729e-60,186.754,NC,cl21453
Cluster-70816.2856_Frame+3,Spc7_N,314,423,0.00191167,40.4981,N,pfam15402
Cluster-70816.2857_Frame+3,Spc7_N,314,401,0.00183412,40.4981,NC,pfam15402
Cluster-70816.113629_Frame-2,3a01204,1,550,0,691.788,-,TIGR00955
Cluster-7009.0_Frame-3,Ribosomal_S21e,1,80,8.60023e-39,122.986,-,pfam01249
Cluster-18999.0_!WTR_Frame-3,PHA03286,27,55,0.00804869,32.5827,NC,PHA03286
Cluster-1053.0_Frame-1,PMP22_Claudin,2,158,4.51809e-36,122.864,-,pfam00822
Cluster-70816.114786_Frame+3,RING-H2_RNF111_like,245,290,1.01605e-31,112.02,-,cd16474
Cluster-13580.0_Frame+1,YhcC,1,46,7.89229e-21,81.2149,N,COG1242
Cluster-70816.114391_Frame-2,DUF3534,2,82,7.42013e-47,162.09,-,pfam12053
Cluster-70816.114391_Frame-2,PDZ_signaling,450,533,1.21633e-16,76.0662,-,cd00992
Cluster-70816.114391_Frame-2,PDZ_signaling,293,379,2.63273e-12,63.7398,-,cd00992
Cluster-70816.114391_Frame-2,PDZ_signaling,613,696,5.52609e-12,62.9694,-,cd00992
Cluster-70816.114390_Frame-2,DUF3534,2,82,6.81702e-47,162.09,-,pfam12053
Cluster-70816.114390_Frame-2,PDZ_signaling,450,533,1.11687e-16,76.0662,-,cd00992
Cluster-70816.114390_Frame-2,PDZ_signaling,293,379,2.41727e-12,63.7398,-,cd00992
Cluster-70816.114390_Frame-2,PDZ_signaling,613,696,5.07382e-12,62.9694,-,cd00992
Cluster-70816.114392_Frame-2,DUF3534,2,82,1.70164e-46,160.934,-,pfam12053
Cluster-70816.114392_Frame-2,PDZ_signaling,450,533,1.63736e-16,75.681,-,cd00992
Cluster-70816.114392_Frame-2,PDZ_signaling,293,379,3.40997e-12,63.3546,-,cd00992
Cluster-70816.114392_Frame-2,PDZ_signaling,613,696,7.01945e-12,62.5842,-,cd00992
Cluster-70816.99161_Frame-2,glyc_debranch,162,1696,0,1889.55,-,TIGR01531
Cluster-70816.99160_Frame+1,P-loop_NTPase,33,151,6.36489e-85,246.709,N,cl21455
Cluster-5427.1_Frame+2,CAAD,68,152,4.88006e-37,121.865,-,pfam14159
Cluster-8667.0_!WTR_Frame-1,Tap-RNA_bind,1,61,1.67878e-33,110.731,N,pfam09162
Cluster-70816.112194_Frame+2,7tmA_AstA_R_insect,72,348,1.48355e-117,342.738,-,cd15096
Cluster-64167.0_!WTR_Frame+1,RT_like,2,64,3.91619e-09,49.597,C,cl02808
Cluster-70816.60259_Frame-3,FReD,136,350,7.34794e-98,288.755,-,cd00087
Cluster-70816.60252_Frame+3,FIG,1,366,8.21544e-65,207.946,-,cl00289
Cluster-70816.60255_Frame+2,WD40,456,754,2.76323e-39,147.482,-,cd00200
Cluster-70816.24203_Frame-3,7tm_GPCRs,81,161,3.05297e-07,50.2955,N,cl28897
Cluster-70816.24206_Frame-1,7tm_GPCRs,81,161,3.05297e-07,50.2955,N,cl28897
Cluster-70816.24205_Frame+2,7tm_classA_rhodopsin-like,60,220,1.93825e-25,99.6594,C,cd00637
Cluster-70816.61121_Frame+2,LRR_RI,309,420,0.000183965,43.113,NC,cl29113
Cluster-70816.61127_Frame-3,MFS_MCT_SLC16,60,236,2.39726e-43,157.329,C,cd17352
Cluster-70816.106706_Frame-2,hCaCC,11,181,6.60989e-15,77.6155,N,TIGR00868
Cluster-70816.132988_Frame+2,Hyccin,36,347,6.18693e-114,340.91,-,pfam09790
Cluster-70816.132984_Frame-3,7tmB3_Methuselah-like,413,685,1.08328e-70,232.885,-,cd15039
Cluster-70816.132984_Frame-3,Mth_Ecto,249,385,3.065e-10,59.6135,-,cl11637
Cluster-70816.132986_Frame+3,PRK09057,53,486,1.2071e-104,317.23,-,PRK09057
Cluster-70816.141208_Frame+3,nitrilase,37,122,3.26368e-18,77.6692,C,cl11424
Cluster-70816.120387_Frame-3,rim_protein,20,58,3.81236e-05,44.2339,C,TIGR01257
Cluster-70816.95186_Frame+3,NAC,38,90,1.68225e-18,75.5206,-,pfam01849
Cluster-70816.65331_Frame+1,Ctr,56,214,2.45073e-17,75.3673,-,pfam04145
Cluster-70816.65330_Frame+3,Ctr,21,179,1.22122e-16,72.6709,-,pfam04145
Cluster-70816.65333_Frame-2,MFS_unc93A_like,13,338,4.33983e-108,321.896,N,cd17406
Cluster-70816.141364_Frame+2,PHD_4,514,586,6.56687e-20,83.5439,-,pfam16866
Cluster-70816.141364_Frame+2,zf-CXXC,463,509,1.79717e-15,70.4528,-,pfam02008
Cluster-70816.141364_Frame+2,JmjC,154,254,3.29179e-14,68.8712,-,pfam02373
Cluster-70816.62647_Frame-3,Runt,2,21,7.07096e-08,46.9624,N,pfam00853
Cluster-12601.0_Frame+1,RRM3_GRSF1,33,107,3.88654e-49,150.369,-,cd12733
Cluster-70816.99732_Frame-3,NAGidase,25,294,1.1777e-105,326.434,-,pfam07555
Cluster-70816.99732_Frame-3,PARM,364,489,0.000391348,43.2881,C,pfam17061
Cluster-70816.111749_Frame+2,STKc_PCTAIRE_like,412,695,0,593.589,-,cd07844
Cluster-12375.0_Frame-2,SLC5-6-like_sbd,1,93,1.36917e-44,150.77,NC,cl00456
Cluster-70816.99731_Frame+1,zf-A20,13,36,2.69483e-10,52.8536,-,pfam01754
Cluster-70816.99731_Frame+1,ZnF_AN1,136,173,1.41067e-09,51.2361,-,smart00154
Cluster-70816.128184_Frame+2,DHHC,102,163,1.54992e-14,70.5502,NC,cl19890
Cluster-70816.59268_Frame+3,nitrilase,43,374,5.26994e-86,270.654,-,cl11424
Cluster-70816.111748_Frame-1,PTZ00170,12,225,5.05164e-116,330.024,-,PTZ00170
Cluster-70816.140667_Frame-3,PH_APBB1IP,779,902,9.30449e-64,211.711,-,cd01259
Cluster-70816.140667_Frame-3,RA_MRL_MIG10,652,737,3.35515e-52,177.259,-,cd16138
Cluster-70816.92878_Frame+2,MT-A70,372,532,1.00706e-74,234.639,-,pfam05063
Cluster-12582.0_!WTR_Frame+1,LAMTOR5,1,88,2.0609e-43,135.437,-,pfam16672
Cluster-70816.114564_!WTR_Frame+3,PhnW-AepZ,8,47,0.000286388,35.4303,N,TIGR03301
Cluster-11855.0_Frame+3,Rho_GDI,23,198,5.84897e-99,284.521,-,pfam02115
Cluster-70816.85492_Frame+1,Nuc_deoxyri_tr2,7,97,3.06558e-28,107.281,-,pfam15891
Cluster-70816.85492_Frame+1,Nuc_deoxyri_tr2,294,383,9.92476e-16,72.6132,-,pfam15891
Cluster-70816.92871_Frame-3,DEP_GPR155,777,859,6.81536e-37,132.84,-,cd04443
Cluster-70816.92871_Frame-3,Mem_trans,39,362,9.41172e-23,99.6749,-,cl22894
Cluster-70816.92871_Frame-3,7tm_classB,388,506,1.8885e-06,49.9092,C,cd13952
Cluster-70816.92872_Frame+1,RRM_II_PABPN1,100,175,1.51719e-55,171.137,-,cd12550
Cluster-70816.92872_Frame+1,RRM,41,213,8.3867e-14,68.435,NC,COG0724
Cluster-70816.92874_Frame-3,rne,725,901,0.000416864,44.2601,N,PRK10811
Cluster-70816.92876_Frame-1,PRK10263,377,890,2.27956e-07,55.4763,NC,PRK10263
Cluster-70816.92876_Frame-1,PHA03247,667,1164,0.000130904,46.4701,N,PHA03247
Cluster-70816.92876_Frame-1,PHA03247,91,493,0.00500974,41.0773,N,PHA03247
Cluster-70816.150447_Frame-1,Arginase_HDAC,102,130,2.28788e-05,41.9405,C,cl17011
Cluster-70816.63194_Frame-2,zf-H2C2_2,136,161,0.00121061,35.4065,-,pfam13465
Cluster-70816.66012_Frame+3,dnaA,2,77,0.00213489,35.9568,C,PRK14086
Cluster-70816.66019_Frame+2,Tryp_SPc,4,218,4.10775e-70,213.694,-,smart00020
Cluster-70816.89965_Frame+1,HECTc,136,298,6.72798e-35,128.837,C,cl27008
Cluster-70816.145357_Frame+3,HLH,472,536,1.94816e-14,67.5634,-,pfam00010
Cluster-70816.145355_Frame+2,CBM_14,4,48,1.44732e-10,55.109,-,pfam01607
Cluster-70816.145355_Frame+2,CBM_14,173,213,6.88654e-08,47.7902,N,pfam01607
Cluster-33617.1_Frame+1,PLN02712,5,61,0.000339541,36.1125,C,PLN02712
Cluster-70816.90095_Frame-1,UCH,23,85,0.000104077,38.9073,NC,pfam00443
