contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.67710_Frame-1,HAD_like,4,150,5.29261e-78,231.38,C,cl21460
Cluster-70816.67717_Frame+3,M13,179,317,1.54002e-27,112.461,C,cd08662
Cluster-70816.29747_Frame+1,RT_like,22,94,0.00129483,35.7298,N,cl02808
Cluster-70816.13692_Frame+3,proteasome_beta_type_5,50,237,4.43988e-138,385.444,-,cd03761
Cluster-70816.13691_Frame-2,RRM_II_PABPN1,45,120,8.55939e-58,175.374,-,cd12550
Cluster-47430.0_!WTR_Frame-1,ASC,9,33,0.00135953,33.3209,N,pfam00858
Cluster-1343.0_Frame-1,FYVE_like_SF,12,131,1.6857e-66,197.001,-,cl28890
Cluster-70816.109931_Frame+1,ABC_6TM_MRP4_D1_like,101,384,3.2932e-154,454.757,-,cd18593
Cluster-70816.109931_Frame+1,MRP_assoc_pro,10,918,3.6578e-144,465.189,C,TIGR00957
Cluster-70816.114822_Frame-2,WD40,3,224,4.88727e-14,69.6712,-,cl29593
Cluster-70816.16311_Frame+1,RT_like,13,53,0.00100062,34.189,C,cl02808
Cluster-70816.16317_!WTR_Frame-2,CBM_14,46,97,2.35726e-07,43.553,-,pfam01607
Cluster-70816.129961_Frame+3,LamG,161,253,1.55242e-13,65.9024,C,cd00110
Cluster-70816.129961_Frame+3,LamG,46,100,0.000354687,39.3395,N,cl22861
Cluster-70816.129961_Frame+3,EGF_CA,121,155,0.00193644,34.9198,-,cd00054
Cluster-7800.0_Frame+3,RNA_pol_Rpb2_4,39,93,3.09545e-25,88.9483,-,pfam04566
Cluster-70816.158474_Frame-1,EH,4,95,2.70544e-35,121.23,-,smart00027
Cluster-70816.158474_Frame-1,PRK14951,113,244,0.000163291,42.394,NC,PRK14951
Cluster-70816.15664_Frame+3,ZnMc,284,399,7.57008e-26,103.857,C,cl00064
Cluster-70816.15664_Frame+3,Pep_M12B_propep,111,184,1.3674e-09,55.6519,N,pfam01562
Cluster-70816.12128_Frame+2,CUB,66,173,5.38018e-20,81.6898,-,cd00041
Cluster-70816.32024_Frame+3,Voltage_gated_ClC,110,529,2.83072e-175,509.502,N,cl02915
Cluster-70816.32024_Frame+3,CBS_pair_voltage-gated_CLC_euk_bac,542,709,1.41015e-34,127.25,-,cd04591
Cluster-70816.32020_Frame-2,LIC,1,111,5.06356e-07,46.245,NC,TIGR00860
Cluster-70816.32023_Frame+1,ClC_6_like,115,632,0,593.861,-,cd03685
Cluster-70816.32023_Frame+1,CBS_pair_voltage-gated_CLC_euk_bac,645,812,1.19529e-34,127.636,-,cd04591
Cluster-70816.32022_Frame+3,ClC_6_like,115,632,0,593.861,-,cd03685
Cluster-70816.32022_Frame+3,CBS_pair_voltage-gated_CLC_euk_bac,645,812,1.19529e-34,127.636,-,cd04591
Cluster-70816.140893_Frame-1,SPA,9,76,6.48143e-06,44.1913,N,pfam08616
Cluster-70816.101429_Frame+1,THAP,24,99,5.58387e-09,53.2042,-,pfam05485
Cluster-70816.101428_Frame+3,SPFH_stomatin,118,319,3.06646e-132,374.58,-,cd03403
Cluster-70816.125210_Frame+3,BK_channel_a,75,164,1.54767e-39,140.368,-,pfam03493
Cluster-70816.101426_!WTR_Frame-1,CYCLIN,1,48,4.9915e-09,47.6185,NC,cd00043
Cluster-70816.101421_!WTR_Frame+3,Asp_Arg_Hydrox,134,288,1.64698e-71,217.472,-,pfam05118
Cluster-70816.101420_Frame-3,PRK13478,25,291,3.6424e-134,380.361,-,PRK13478
Cluster-70816.103156_Frame+1,Smc,61,315,8.81693e-11,65.8912,C,COG1196
Cluster-70816.103155_Frame+3,Ribosomal_L35Ae,11,109,3.82223e-45,141.074,-,pfam01247
Cluster-70816.93933_Frame-1,Mpv17_PMP22,116,175,5.34641e-17,70.9617,-,pfam04117
Cluster-70816.129411_Frame+2,P-loop_NTPase,1,34,4.03762e-08,48.3251,N,cl21455
Cluster-113.0_Frame-2,NBD_sugar-kinase_HSP70_actin,1,81,3.75138e-59,184.083,N,cl17037
Cluster-70816.94666_!WTR_Frame+1,Transthyretin,3,23,2.88454e-06,41.6753,NC,pfam00576
Cluster-70816.67968_Frame+3,PA,77,193,8.25282e-47,150.217,-,cl28883
Cluster-70816.67962_Frame+3,PRK10767,2,67,1.48052e-25,108.308,C,PRK10767
Cluster-70816.67962_Frame+3,zf-C2H2_jaz,321,346,2.33798e-07,46.7737,-,pfam12171
Cluster-70816.67962_Frame+3,DUF5401,175,348,0.000143254,44.8184,NC,pfam17380
Cluster-70816.67963_Frame+3,PRK10767,2,67,9.16147e-26,108.693,C,PRK10767
Cluster-70816.67963_Frame+3,zf-C2H2_jaz,321,346,1.03499e-07,47.5441,-,pfam12171
Cluster-70816.67963_Frame+3,DUF5401,175,348,0.0002719,43.6628,NC,pfam17380
Cluster-70816.94660_Frame-2,C2B_RIM1alpha,1037,1180,1.25696e-86,276.576,-,cd04028
Cluster-70816.94660_Frame-2,C2A_RIM1alpha,540,661,4.8542e-61,204.019,-,cd04031
Cluster-70816.94660_Frame-2,PDZ_signaling,402,475,1.48525e-14,69.903,-,cd00992
Cluster-70816.94660_Frame-2,FYVE_2,14,132,2.72907e-09,55.8193,-,pfam02318
Cluster-37652.0_Frame+3,Ribosomal_S19e,9,119,1.77104e-66,196.484,-,pfam01090
