contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.75104_Frame+2,MFS_GLUT_Class1,101,547,0,615.5,-,cd17431
Cluster-70816.75104_Frame+2,SH3_and_anchor,4,99,0.000155486,43.0729,N,TIGR04211
Cluster-70816.37615_Frame+3,SAM_STIM-1,2-like,124,197,3.21597e-37,130.531,-,cd09504
Cluster-70816.37615_Frame+3,SOAR,320,416,5.03807e-29,109.222,-,cl17033
Cluster-70816.37615_Frame+3,DUF5401,225,410,8.16776e-06,48.2852,NC,pfam17380
Cluster-70816.164761_Frame+1,DEADc_DDX17,28,61,1.5525e-18,75.4323,C,cd18050
Cluster-70816.104656_!WTR_Frame+3,RRM_SR140,175,258,3.97447e-54,172.834,-,cd12223
Cluster-70816.143936_!WTR_Frame-2,nrdA,9,33,0.00216701,32.7683,NC,PHA02572
Cluster-70816.143938_Frame+3,cupin_like,2,55,1.18391e-19,82.7956,C,cl21464
Cluster-70816.483_Frame+1,Peptidase_C1A,92,306,2.44707e-92,272.575,-,cd02248
Cluster-70816.483_Frame+1,Inhibitor_I29,8,63,6.62974e-13,62.261,-,smart00848
Cluster-70816.488_Frame-3,Ig_3,10,77,3.54204e-11,54.0751,-,pfam13927
Cluster-70816.38993_Frame+2,Chitin_bind_4,51,98,8.00912e-10,49.9471,-,pfam00379
Cluster-70816.167239_Frame-3,Periplasmic_Binding_Protein_Type_2,208,512,1.92298e-13,72.0297,-,cl21456
Cluster-70816.54540_Frame+3,WD40,1,82,2.08084e-16,71.212,C,cl29593
Cluster-70816.133253_Frame-1,Ig,21,89,3.25535e-08,47.1708,-,cl11960
Cluster-70816.133252_Frame-2,Ig,261,329,2.32067e-07,47.9412,-,cl11960
Cluster-70816.133252_Frame-2,Ig,162,232,4.04139e-07,47.4011,-,cl11960
Cluster-70816.133252_Frame-2,V-set,34,136,1.59721e-05,43.217,-,pfam07686
Cluster-70816.133250_Frame+3,BTB_POZ_KCTD9,111,211,1.17899e-58,186.313,-,cd18368
Cluster-70816.133250_Frame+3,YjbI,176,401,2.04918e-29,114.202,-,COG1357
Cluster-70816.133250_Frame+3,KHA,2,66,4.15749e-15,69.1674,-,cd17073
Cluster-70816.133257_Frame+2,Syntaxin,40,239,2.11165e-61,192.731,-,pfam00804
Cluster-70816.133257_Frame+2,SNARE,207,273,4.99671e-10,54.2831,-,cl22856
Cluster-70816.73198_Frame+1,MPN_RPN11_CSN5,54,323,1.80808e-163,457.485,-,cd08069
Cluster-70816.73199_Frame+2,MPN_RPN11_CSN5,1,236,9.77689e-139,391.231,-,cd08069
Cluster-12306.0_Frame+3,Npc2_like,24,145,2.02337e-51,159.397,-,cd00916
Cluster-70816.73196_Frame+1,PHA00733,7,65,0.000436078,37.1622,N,PHA00733
Cluster-70816.73197_Frame+3,MPN_RPN11_CSN5,54,323,1.80808e-163,457.485,-,cd08069
Cluster-70816.75931_Frame+1,BTB2_POZ_BTBD8,1286,1406,5.53342e-45,158.576,-,cd18286
Cluster-70816.75931_Frame+1,BACK_BTBD8,1412,1475,3.40291e-22,91.5652,-,cd18490
Cluster-70816.75931_Frame+1,PHA03247,1656,1978,1.86546e-08,59.9521,N,PHA03247
Cluster-70816.75931_Frame+1,BTB1_POZ_BTBD8,39,126,0.00352785,38.8697,C,cd18285
Cluster-70816.75936_Frame+3,WD40,430,730,1.56532e-45,165.586,-,cd00200
Cluster-70816.75936_Frame+3,WD40,46,225,3.83066e-31,123.984,C,cl29593
Cluster-70816.75936_Frame+3,WD40,80,466,2.75745e-16,82.4439,-,COG2319
Cluster-70816.75936_Frame+3,Utp12,820,921,5.96975e-11,59.8575,-,pfam04003
Cluster-70816.75937_Frame+3,WD40,430,730,6.23413e-45,163.275,-,cd00200
Cluster-70816.75937_Frame+3,WD40,46,225,1.04046e-30,122.444,C,cl29593
Cluster-70816.75937_Frame+3,WD40,80,466,5.54032e-16,81.2883,-,COG2319
Cluster-70816.95956_Frame+3,ACAD,1,243,4.84967e-151,425.143,N,cl09933
Cluster-70816.95957_Frame-1,BTB_POZ_BAB-like,31,114,2.07851e-37,131.903,-,cd18315
Cluster-70816.95957_Frame-1,zf-Di19,324,374,7.42682e-06,43.0349,-,pfam05605
Cluster-13687.0_Frame+2,fa_ox_alpha_mit,1,172,7.63555e-107,321.016,NC,TIGR02441
Cluster-70816.95959_Frame+3,MFS_SLC37A4,2,73,1.07844e-19,81.9972,N,cd17343
Cluster-14157.0_Frame-3,Lpd,1,134,4.80752e-68,211.622,C,cl30699
Cluster-53257.0_Frame+1,wnt,2,56,6.17317e-20,79.5211,C,pfam00110
Cluster-70816.82831_Frame-3,RsmB,180,412,1.21545e-51,177.197,C,COG0144
Cluster-70816.32984_Frame-1,RUN,45,151,7.16888e-18,80.7699,-,cl02689
Cluster-72974.0_Frame-1,LGIC_ECD_anion,46,118,0.00291469,35.7323,N,cd18987
Cluster-70816.92454_Frame+3,zf-SNAP50_C,213,416,1.08406e-79,244.41,-,pfam12251
Cluster-70816.92451_Frame-1,DUF4042,430,592,9.93924e-35,130.873,-,pfam13251
Cluster-70816.142411_Frame+2,Cadherin_repeat,293,392,7.30459e-23,93.9173,-,cd11304
Cluster-70816.142411_Frame+2,Cadherin_repeat,512,600,3.34189e-14,69.2645,-,cd11304
Cluster-70816.142411_Frame+2,Cadherin_repeat,422,496,1.34858e-09,56.1678,-,cd11304
Cluster-70816.142411_Frame+2,Cadherin_repeat,190,285,7.11594e-08,51.1602,-,cd11304
Cluster-70816.142411_Frame+2,Cadherin_repeat,609,694,2.16142e-07,49.6194,-,cd11304
Cluster-70816.142411_Frame+2,Dsh_C,899,1005,0.00118256,41.3977,NC,pfam12316
Cluster-70816.142415_Frame+1,P4Hc,27,97,8.42542e-28,99.3846,N,smart00702
Cluster-70816.166133_Frame-2,HSL_N,25,329,9.07019e-108,329.584,-,pfam06350
Cluster-70816.166133_Frame-2,Abhydrolase_3,351,493,2.5428e-26,106.901,C,pfam07859
Cluster-70816.76964_Frame+2,PHA03247,166,302,0.000554554,42.6181,N,PHA03247
Cluster-70816.76965_Frame-2,PTZ00162,1,169,3.88263e-73,217.265,-,PTZ00162
Cluster-70816.85151_Frame-3,NAGLU,170,505,0,600.622,-,pfam05089
Cluster-70816.85151_Frame-3,NAGLU_C,828,1002,3.76835e-49,175.105,N,pfam12972
Cluster-70816.85151_Frame-3,NAGLU_N,73,157,2.79705e-28,108.731,-,pfam12971
Cluster-70816.85151_Frame-3,NAGLU_C,513,594,6.15942e-17,81.8867,C,pfam12972
Cluster-70816.110215_Frame+3,XK-related,8,215,7.18393e-10,57.5901,N,pfam09815
Cluster-70816.85157_Frame+1,2A1704,7,432,5.08682e-48,174.564,N,TIGR00926
Cluster-70816.76961_Frame+3,Mcm10,560,886,5.04659e-73,243.864,-,pfam09332
Cluster-70816.76961_Frame+3,zf-primase,408,453,1.37561e-17,76.8197,-,pfam09329
Cluster-70816.28908_!WTR_Frame+1,TMIE,17,100,1.10567e-26,96.2723,-,pfam16038
Cluster-70816.141140_Frame+2,Methyltransf_25,52,154,7.68594e-09,52.967,-,pfam13649
Cluster-66353.0_!WTR_Frame+3,SusD,3,44,0.00251363,33.4888,NC,NF033071
Cluster-11602.0_Frame-2,MCM,145,501,0,537.615,C,smart00350
Cluster-11602.0_Frame-2,MCM_N,14,98,2.8245e-14,68.0502,-,pfam14551
Cluster-103118.0_Frame+3,Myb_DNA-bind_4,38,120,3.25145e-11,58.0764,-,pfam13837
Cluster-14112.0_Frame+1,LdcC,3,71,6.09907e-15,67.7478,N,COG1982
Cluster-70816.89748_Frame+1,PTB1_Fe65,370,509,2.67007e-92,283.425,-,cd01272
Cluster-70816.89748_Frame+1,PTB2_Fe65,559,683,2.22214e-66,214.774,-,cd01271
Cluster-70816.89748_Frame+1,WW,266,294,2.7766e-05,41.3376,-,pfam00397
Cluster-70816.89749_Frame+2,PTB1_Fe65,271,410,8.95795e-93,281.884,-,cd01272
Cluster-70816.89749_Frame+2,PTB2_Fe65,460,584,3.90828e-67,214.774,-,cd01271
Cluster-70816.89749_Frame+2,WW,167,195,2.5729e-05,41.3376,-,pfam00397
Cluster-70816.89742_Frame+3,Tryp_SPc,25,259,1.97528e-73,223.692,-,cd00190
