contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.109730_Frame-3,Nup192,59,931,5.71186e-44,172.855,-,cl29134
Cluster-70816.146031_Frame+1,Lig_chan-Glu_bd,142,198,7.58551e-15,65.733,-,smart00918
Cluster-70816.146036_Frame+3,LRR,180,301,2.58396e-10,62.6782,NC,COG4886
Cluster-70816.146036_Frame+3,TIR_2,408,478,4.72883e-07,49.244,C,cl23749
Cluster-70816.146035_Frame+3,Trp-synth-beta_II,27,258,6.43102e-86,259.625,C,cl00342
Cluster-70816.147608_Frame+1,EURL,31,97,7.74964e-06,43.0232,N,pfam06937
Cluster-41523.2_!WTR_Frame-2,DDE_Tnp_1_7,1,67,0.00389903,34.1916,N,pfam13843
Cluster-41523.1_!WTR_Frame-1,DDE_Tnp_1_7,1,67,0.00389903,34.1916,N,pfam13843
Cluster-70816.114516_Frame+2,RFX_DNA_binding,182,255,5.61961e-33,121.856,-,pfam02257
Cluster-70816.114516_Frame+2,Spc7_N,753,878,0.00295447,41.6537,NC,pfam15402
Cluster-70816.114515_Frame+1,RFX_DNA_binding,1,28,6.95769e-11,59.0687,N,pfam02257
Cluster-70816.114515_Frame+1,Spc7_N,526,651,0.00495705,40.8833,NC,pfam15402
Cluster-56589.0_Frame-1,Pkinase,10,67,2.585e-08,48.0009,NC,pfam00069
Cluster-1115.0_Frame+3,PKc_like,1,277,2.20362e-179,497.402,-,cl21453
Cluster-70816.124727_Frame+2,Rav1p_C,349,662,1.31243e-57,212.03,N,pfam12234
Cluster-70816.124727_Frame+2,WD40,1777,2030,5.4623e-23,101.258,-,cl29593
Cluster-99898.0_Frame+1,Tyr-DNA_phospho,8,40,0.0046153,32.5777,N,pfam06087
Cluster-70816.103368_Frame+3,carnitine_bodg,89,454,2.39477e-86,268.565,-,TIGR02409
Cluster-70816.68619_Frame-3,EGF_3,132,161,1.27645e-06,43.6659,-,pfam12947
Cluster-70816.88419_Frame+2,GST_C_family,60,159,4.06683e-22,85.0344,-,cl02776
Cluster-70816.24413_!WTR_Frame+2,EEP,4,97,8.21831e-05,39.6421,N,cl00490
Cluster-70816.146955_Frame+3,ARA1,3,123,3.71977e-37,127.756,C,COG0656
Cluster-70816.60428_Frame-1,WW,204,233,4.43647e-09,51.3528,-,pfam00397
Cluster-70816.60428_Frame-1,WW,240,269,1.7542e-06,44.0558,-,cd00201
Cluster-70816.60429_Frame-2,DUS_like_FMN,1,136,2.08201e-50,162.664,N,cd02801
Cluster-70816.57401_Frame+1,egt,1,481,1.20612e-63,215.977,-,PHA03392
Cluster-70816.60422_Frame-3,MFS_SLC46,101,474,5.08801e-52,180.166,-,cd17386
Cluster-8229.0_Frame+2,S-AdoMet_synt_M,1,88,1.91979e-50,154.072,C,pfam02772
Cluster-12200.0_!WTR_Frame+2,WD40,2,124,2.73803e-36,124.755,N,cl29593
Cluster-70816.61775_Frame+2,COG5099,801,1014,0.000877188,43.5818,C,COG5099
Cluster-70816.61775_Frame+2,Prefoldin,1171,1287,0.00811499,37.6125,-,cl09111
Cluster-70816.61777_Frame+1,GGTase-I,11,324,1.78717e-128,370.456,-,cd02895
Cluster-70816.69568_Frame-2,M1_APN-Q_like,7,401,0,559.89,-,cd09601
Cluster-70816.69568_Frame-2,ERAP1_C,480,796,4.84778e-84,270.667,-,pfam11838
Cluster-70816.69569_Frame-3,M1_APN-Q_like,2,364,0,553.342,-,cd09601
Cluster-70816.69569_Frame-3,ERAP1_C,443,759,6.53495e-84,269.512,-,pfam11838
Cluster-48258.0_!WTR_Frame+1,PRK11146,1,21,0.00942634,29.8726,C,PRK11146
Cluster-70816.69563_Frame+2,Frtz,45,574,0,580.581,-,pfam11768
Cluster-70816.145555_Frame+2,Hydrolase_4,1,153,1.53983e-37,128.861,N,pfam12146
Cluster-70816.65902_Frame+3,C2A_Synaptotagmin-7,140,265,1.35112e-77,235.687,-,cd08386
