contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.110117_!WTR_Frame+3,Trypsin,27,47,4.13337e-09,49.5986,C,cl27237
Cluster-70816.110117_!WTR_Frame+3,COG5640,18,66,1.70301e-07,45.6375,C,COG5640
Cluster-70816.121683_Frame+2,P-loop_NTPase,250,390,2.59178e-19,86.2039,-,cl21455
Cluster-70816.121683_Frame+2,COG5635,244,566,1.12268e-12,72.5146,NC,COG5635
Cluster-70816.121681_Frame+2,H_N_K_Ras_like,3,164,1.58846e-106,302.031,-,cd04138
Cluster-70816.121687_Frame+2,Plexin_cytopl,417,732,1.89579e-176,517.108,C,pfam08337
Cluster-70816.121687_Frame+2,IPT_plexin_repeat2,36,120,6.0448e-27,104.614,-,cd01179
Cluster-70816.121687_Frame+2,IPT,123,232,7.50596e-20,84.7761,-,cl15674
Cluster-70816.121687_Frame+2,IPT_PCSR,259,324,1.85264e-06,46.6789,-,cd00603
Cluster-70816.121689_!WTR_Frame-3,UMPK,1,103,2.30967e-55,173.895,N,cd02023
Cluster-70816.121689_!WTR_Frame-3,PRTases_typeI,133,176,3.2286e-15,70.1972,C,cl00309
Cluster-70816.121688_Frame-3,UPRTase,133,336,3.16918e-108,314.029,-,pfam14681
Cluster-70816.121688_Frame-3,UMPK,1,103,3.46764e-53,173.51,N,cd02023
Cluster-70816.110116_Frame-3,Neur_chan_memb,83,363,6.53246e-74,229.47,-,pfam02932
Cluster-70816.110116_Frame-3,LGIC_ECD_nAChR_proto_alpha-like,1,78,6.54267e-49,164.762,N,cd19031
Cluster-70816.70249_Frame-1,adk,19,231,7.14487e-110,314.78,-,PRK00279
Cluster-70816.70245_Frame+1,Stork_head,60,134,2.66492e-20,85.7245,-,pfam10264
Cluster-70816.70245_Frame+1,DUF5401,627,802,1.33754e-05,49.0556,NC,pfam17380
Cluster-70816.70244_Frame+1,Stork_head,118,192,3.07785e-20,85.7245,-,pfam10264
Cluster-70816.70244_Frame+1,DUF5401,685,860,1.04384e-05,49.4408,NC,pfam17380
Cluster-70816.70243_Frame+1,DUF5401,248,423,0.000363749,43.6628,NC,pfam17380
Cluster-70816.70242_Frame+1,Stork_head,118,192,3.07785e-20,85.7245,-,pfam10264
Cluster-70816.70242_Frame+1,DUF5401,685,860,1.04384e-05,49.4408,NC,pfam17380
Cluster-70816.73536_Frame-1,LRR_8,225,283,4.22342e-11,57.5325,-,pfam13855
Cluster-70816.73536_Frame-1,LRR_8,177,235,0.00682812,34.4206,-,pfam13855
Cluster-70816.73537_Frame+2,DUF4614,643,691,6.40105e-06,46.984,N,pfam15391
Cluster-70816.73539_Frame+3,TRAM_LAG1_CLN8,163,355,1.16425e-33,123.924,-,pfam03798
Cluster-70816.107950_Frame-1,Abhydrolase,34,85,0.00731288,33.7919,NC,cl21494
Cluster-70816.114593_Frame+1,Guanylate_kin,604,780,7.08553e-47,164.861,-,pfam00625
Cluster-70816.114593_Frame+1,SH3_MPP5,473,533,2.50423e-39,139.085,-,cd12036
Cluster-70816.114593_Frame+1,PDZ_signaling,376,454,6.98701e-18,78.7626,-,cd00992
Cluster-70816.114593_Frame+1,L27,307,352,0.000103501,40.4891,-,pfam02828
Cluster-70816.114593_Frame+1,L27_N,243,290,0.000112501,39.9956,-,pfam09060
Cluster-70816.114592_Frame+3,Guanylate_kin,1184,1360,3.39628e-47,166.787,-,pfam00625
