contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.87216_Frame+1,MFS_MCT_SLC16,84,398,9.00981e-52,176.974,C,cd17352
Cluster-70816.87210_Frame-3,WD40,62,183,8.46208e-09,54.6484,N,cl29593
Cluster-70816.87218_Frame+1,MFS_MCT_SLC16,84,261,1.44901e-47,162.337,C,cd17352
Cluster-70816.143812_Frame-1,Glyco_transf_64,672,909,9.6709e-131,392.422,-,pfam09258
Cluster-70816.143812_Frame-1,Exostosin,205,510,2.63923e-34,132.92,-,pfam03016
Cluster-70816.143812_Frame-1,Smc,87,158,0.000620642,43.5496,C,COG1196
Cluster-97595.0_!WTR_Frame+1,Trp-synth-beta_II,11,32,0.00705508,31.1554,NC,cl00342
Cluster-11683.0_Frame+2,PRKCSH,21,152,8.29708e-16,70.2487,C,cl06793
Cluster-70816.135545_Frame-1,PQ-loop,9,93,2.19825e-17,73.7724,-,cl21610
Cluster-70816.135545_Frame-1,PQ-loop,130,215,6.89656e-17,72.2316,-,cl21610
Cluster-70816.135546_Frame-1,PQ-loop,9,93,1.45296e-17,74.1576,-,cl21610
Cluster-70816.135546_Frame-1,PQ-loop,130,215,4.59894e-17,73.002,-,cl21610
Cluster-70816.80973_Frame+3,Tryp_SPc,41,266,9.13465e-46,153.217,-,smart00020
Cluster-70816.80970_Frame+1,SMC_prok_B,802,1119,1.92793e-15,82.0266,N,TIGR02168
Cluster-70816.80970_Frame+1,SH3,27,99,6.42316e-13,65.1944,-,cl17036
Cluster-70816.80970_Frame+1,COG4372,1027,1223,3.08091e-10,64.2758,C,COG4372
Cluster-70816.80970_Frame+1,DUF1777,1397,1488,5.95091e-06,48.2408,C,pfam08648
Cluster-70816.80971_Frame+3,Snurportin-1_C,94,279,1.56111e-87,261.418,-,cd09232
Cluster-70816.80971_Frame+3,Snurportin1,24,62,3.69015e-10,54.5852,-,pfam11538
Cluster-70816.138671_Frame+1,Oxidored-like,116,154,4.08478e-12,57.9457,-,pfam09791
Cluster-70816.138678_Frame-3,mTERF,185,315,2.95079e-09,57.5779,N,pfam02536
Cluster-6493.0_Frame+1,cond_enzymes,2,71,3.30087e-24,92.621,NC,cl09938
