contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.137223_Frame+2,RRM_SF,48,136,1.04023e-31,112.352,-,cl17169
Cluster-70816.159105_Frame+2,PTZ00155,1,67,8.51625e-40,128.273,N,PTZ00155
Cluster-70816.47807_Frame+1,6PGL,17,232,1.05113e-82,245.935,-,cd01400
Cluster-70816.47803_Frame-3,SFP1,432,487,5.19932e-05,45.8643,N,COG5189
Cluster-70816.47803_Frame-3,COG5236,295,432,0.000126876,45.0115,NC,COG5236
Cluster-70816.47800_Frame-3,HAD_like,4,227,6.96084e-84,250.768,N,cl21460
Cluster-70816.48723_Frame-3,small_GTPase,21,188,8.51872e-100,286.764,-,smart00010
Cluster-70816.48721_Frame-3,small_GTPase,21,188,8.51872e-100,286.764,-,smart00010
Cluster-70816.48726_Frame+1,ALP_like,10,216,5.95161e-104,322.207,N,cl23718
Cluster-70816.78933_Frame-1,SAM_superfamily,71,137,2.69513e-33,112.157,-,cl15755
Cluster-70816.118066_Frame-1,PKc_like,2,38,2.18634e-12,57.6949,C,cl21453
Cluster-70816.118064_Frame-3,P-loop_NTPase,73,227,2.20941e-07,50.7656,-,cl21455
Cluster-17555.0_Frame-1,LIC,27,136,2.6755e-08,50.8674,NC,TIGR00860
Cluster-70816.87131_Frame-3,pp-GalNAc-T,1,294,1.84647e-159,451.659,-,cd02510
Cluster-70816.87131_Frame-3,Ricin_B_lectin,311,424,9.91557e-25,98.3623,-,pfam00652
Cluster-70816.87130_Frame-3,PTB_X11,4,122,2.5501e-78,236.033,N,cd01208
Cluster-70816.87130_Frame-3,PDZ_signaling,249,318,3.21308e-12,61.0434,-,cd00992
Cluster-70816.87130_Frame-3,PDZ_signaling,155,230,1.62189e-10,56.4211,-,cd00992
Cluster-70816.87135_Frame-1,NAD_binding_2,39,160,3.8625e-50,158.005,C,pfam03446
Cluster-70816.87134_Frame+2,UBP12,347,1067,1.70115e-95,323.373,N,COG5560
Cluster-70816.87134_Frame+2,p23_CS_SGT1_like,176,266,1.02682e-11,61.8339,-,cd06466
Cluster-70816.87134_Frame+2,p23_like,39,119,2.50568e-08,51.9037,-,cd06463
Cluster-30938.1_Frame-1,Flavin_utilizing_monoxygenases,26,70,0.00177197,35.548,NC,cl19096
Cluster-70816.144411_Frame+1,ABC_ATPase,1,33,3.10409e-12,56.102,NC,cl25403
Cluster-70816.94126_Frame+1,FMN_dh,35,259,5.1443e-110,321.016,N,pfam01070
Cluster-12900.0_Frame+3,DSRM,53,118,1.88953e-18,74.992,-,smart00358
Cluster-70816.37830_Frame+3,Haspin_kinase,83,416,3.96084e-55,186.905,-,pfam12330
Cluster-70816.111964_Frame-1,IGc2,384,445,7.40922e-13,63.9651,-,smart00408
Cluster-70816.111964_Frame-1,IG_like,32,139,3.65277e-07,48.6557,-,smart00410
Cluster-70816.111964_Frame-1,Ig,282,347,1.39178e-05,43.9755,-,cl11960
Cluster-70816.111964_Frame-1,Atrophin-1,718,1071,2.90661e-05,48.0918,C,pfam03154
Cluster-70816.111964_Frame-1,Ig_3,162,245,0.00132955,38.6671,-,pfam13927
Cluster-70816.111964_Frame-1,FN3,570,639,0.00530185,37.0907,-,cd00063
Cluster-70816.111966_Frame-3,PCD_DCoH_subfamily_b,69,143,7.00456e-46,143.907,-,cd00914
Cluster-70816.28949_Frame+3,COG4099,53,110,0.00179262,36.0418,NC,COG4099
Cluster-70816.49099_Frame+1,2A0119,1,158,3.54853e-25,100.861,NC,TIGR00898
Cluster-70816.37838_Frame+3,RabGAP-TBC,160,363,7.35475e-22,92.3266,-,pfam00566
Cluster-70816.18210_Frame+1,Arm_2,38,131,1.75605e-08,52.7993,NC,pfam04826
Cluster-70816.18218_Frame+3,FReD,169,326,1.70981e-15,76.5103,C,cl00085
Cluster-70816.18218_Frame+3,CLECT,593,673,0.00020269,42.2018,C,smart00034
Cluster-70816.105553_Frame-3,PRK09367,114,612,0,718.442,-,PRK09367
Cluster-70816.105553_Frame-3,DUF3534,2,86,1.76667e-06,46.1449,-,pfam12053
Cluster-70816.111568_Frame-3,PHA03247,168,326,5.21373e-05,45.6997,N,PHA03247
Cluster-70816.111565_Frame-3,Commd,17,191,2.51026e-17,75.5631,-,cl06336
Cluster-70816.111564_Frame+3,PTPc-N9,1,181,1.53523e-107,309.68,N,cd14543
Cluster-70816.111567_Frame+3,SMC_prok_B,232,564,2.27329e-05,48.5143,C,TIGR02168
Cluster-70816.111561_Frame+1,STKc_CaMKII,11,302,0,667.973,-,cd14086
Cluster-6663.0_Frame-2,bchH,7,37,0.00556305,31.18,NC,PRK13405
Cluster-31385.0_!WTR_Frame+3,LDLa,72,106,2.54261e-11,53.7498,-,cd00112
Cluster-5849.0_Frame+1,PTZ00184,12,57,2.67556e-14,62.0862,C,PTZ00184
Cluster-13819.0_Frame+1,Glyco_transf_64,1,62,6.5594e-24,88.8847,N,pfam09258
Cluster-70816.104606_Frame-1,GST_C_Delta_Epsilon,95,212,8.34452e-36,122.641,-,cd03177
Cluster-70816.104606_Frame-1,Thioredoxin_like,7,77,6.85201e-29,103.84,-,cl00388
Cluster-70816.104608_Frame+3,Beta_elim_lyase,3,100,2.10595e-38,132.39,C,cl18945
Cluster-70816.104609_Frame-1,Rli1,12,606,0,960.985,-,COG1245
Cluster-70816.99456_Frame-1,Ubl_ubiquitin,1,76,2.99656e-56,169.162,-,cd01803
Cluster-70816.99456_Frame-1,Ribosomal_L40e,78,127,4.27809e-31,104.721,-,pfam01020
Cluster-70816.99452_Frame+3,vigilin_like_KH,217,276,4.8985e-19,80.2484,-,cd02394
Cluster-70816.99452_Frame+3,vigilin_like_KH,288,348,7.18415e-17,74.0853,-,cd02394
Cluster-70816.99452_Frame+3,vigilin_like_KH,134,195,8.23844e-16,71.0037,-,cd02394
Cluster-70816.99452_Frame+3,vigilin_like_KH,43,128,1.86569e-11,58.6773,-,cd02394
Cluster-20462.0_Frame+3,CSD,10,72,1.04669e-17,75.3564,-,pfam00313
Cluster-20462.0_Frame+3,CSP,174,237,4.32415e-12,60.3051,-,smart00357
Cluster-20462.0_Frame+3,3_prime_RNase,9,182,0.000205135,42.3942,C,TIGR00358
Cluster-70816.99459_Frame+2,Ig,398,473,8.85969e-09,53.6067,-,cl11960
Cluster-70816.99459_Frame+2,ig,187,273,1.733e-08,53.339,-,pfam00047
Cluster-70816.99459_Frame+2,Ig,303,363,3.4516e-08,52.4087,N,cl11960
Cluster-70816.99459_Frame+2,fn3,590,659,2.54273e-07,49.7116,-,pfam00041
Cluster-70816.99459_Frame+2,Ig,493,568,1.88661e-05,44.8979,N,cl11960
Cluster-70816.99459_Frame+2,ATG16,1708,1779,0.000138394,44.554,NC,pfam08614
Cluster-70816.99458_Frame-3,Ion_trans,577,773,1.47747e-14,73.8512,-,pfam00520
Cluster-70816.99458_Frame-3,Ank_2,35,132,5.32607e-12,62.4314,-,pfam12796
Cluster-70816.99458_Frame-3,PHA03100,209,472,1.27506e-11,67.3826,C,PHA03100
Cluster-70816.99458_Frame-3,Ank_2,107,205,1.49207e-09,55.4978,-,pfam12796
Cluster-70816.83780_Frame-3,BRCT_MDC1_rpt2,941,1017,4.08176e-28,108.237,-,cd18441
Cluster-70816.83780_Frame-3,BRCT_MDC1_rpt1,839,909,6.27474e-23,93.0663,-,cd17744
Cluster-70816.83781_Frame+3,RhoGEF,50,234,3.20384e-41,149.37,-,cd00160
Cluster-70816.83783_Frame-3,Sulfotransfer_2,88,259,8.25735e-27,103.642,C,pfam03567
Cluster-70816.76933_Frame+1,Transcrip_reg,51,281,1.08447e-68,212.262,-,pfam01709
Cluster-70816.76932_Frame-3,NEMP,160,426,1.42783e-101,303.351,-,pfam10225
Cluster-70816.76930_Frame+1,FtsJ,169,399,6.66602e-22,93.4158,-,pfam01728
Cluster-70816.76935_Frame-2,RRM_LARP4_5_like,267,342,6.87235e-39,135.923,-,cd12430
Cluster-70816.76935_Frame-2,LAM,188,262,3.36802e-34,123.319,-,cl02755
Cluster-70816.134330_Frame-1,2A0119,189,607,2.93255e-61,211.798,-,TIGR00898
Cluster-70816.18073_Frame+1,zf-H2C2_2,148,173,0.000650157,35.7917,-,pfam13465
Cluster-70816.127742_Frame+2,7tmB3_Methuselah-like,495,792,1.187e-84,272.946,-,cd15039
Cluster-70816.127742_Frame+2,Somatomedin_B,94,109,0.000646338,38.1008,N,pfam01033
Cluster-70816.110406_!WTR_Frame+3,SLC5-6-like_sbd,11,134,7.60949e-69,215.907,C,cl00456
Cluster-70816.7404_Frame+2,UBA_F100B_like,10,48,1.10432e-20,79.4454,-,cd14343
Cluster-70816.110693_Frame-2,Ion_trans,1574,1827,1.14942e-57,199.811,-,pfam00520
Cluster-70816.110693_Frame-2,Ion_trans,1256,1527,2.73616e-55,192.878,-,pfam00520
Cluster-70816.110693_Frame-2,Ion_trans,760,974,8.6589e-54,188.641,-,pfam00520
Cluster-70816.110693_Frame-2,Ion_trans,140,423,4.58779e-44,160.521,-,pfam00520
Cluster-70816.110693_Frame-2,Na_trans_cytopl,467,632,9.8775e-27,108.273,-,pfam11933
Cluster-70816.110693_Frame-2,Na_channel_gate,1517,1569,1.65113e-26,103.414,-,cd13433
Cluster-70816.110693_Frame-2,Na_trans_assoc,1000,1252,2.3634e-24,102.391,-,pfam06512
Cluster-70816.110693_Frame-2,GPHH,1830,1886,7.31078e-05,42.5985,-,pfam16905
Cluster-88867.0_Frame+1,PRK15213,3,44,0.000333114,35.104,C,PRK15213
Cluster-70816.110698_Frame-3,zf-H2C2_2,610,633,0.00253601,35.7917,-,pfam13465
Cluster-70816.74230_Frame+3,STKc_MAPKAPK,33,295,0,575.777,-,cd14089
Cluster-70816.75652_Frame+2,Carn_acyltransf,53,511,0,521.328,C,pfam00755
Cluster-70816.75655_Frame+2,Carn_acyltransf,137,595,1.9116e-180,522.483,C,pfam00755
Cluster-70816.75654_Frame-1,Carn_acyltransf,1,119,8.49344e-34,123.031,N,pfam00755
Cluster-70816.51914_Frame-3,NR_LBD,720,951,1.59635e-63,213.392,-,cl11397
Cluster-70816.51914_Frame-3,NR_DBD_DHR4_like,514,603,8.45847e-63,206.642,-,cd07168
Cluster-70816.51914_Frame-3,Atrophin-1,94,343,4.76071e-07,53.8698,C,pfam03154
Cluster-70816.117147_Frame+1,Sin3,63,416,1.23372e-47,174.72,C,COG5602
Cluster-70816.136869_Frame-3,zf-H2C2_2,350,375,9.75509e-05,39.2585,-,pfam13465
Cluster-70816.136869_Frame-3,zf-H2C2_2,322,347,0.00081212,36.5621,-,pfam13465
Cluster-70816.136869_Frame-3,zf-C2H2_8,213,290,0.00508639,36.2031,-,pfam15909
Cluster-70816.136869_Frame-3,zf-H2C2_2,378,403,0.00509663,34.2509,-,pfam13465
Cluster-70816.99819_Frame+3,SVWC,36,103,1.07787e-10,52.4049,-,pfam15430
Cluster-70816.113593_Frame+2,Lipocalin,26,200,5.24018e-30,108.644,-,cl21528
Cluster-6436.0_Frame+2,Phosphorylase,1,112,2.00748e-57,187.524,N,pfam00343
Cluster-70816.113595_Frame-1,HLH,14,69,8.35204e-11,53.311,-,pfam00010
Cluster-70816.113595_Frame-1,PRK03992,63,107,0.000730019,37.8895,C,PRK03992
Cluster-70816.76102_!WTR_Frame-1,KISc_BimC_Eg5,17,364,0,588.14,-,cd01364
Cluster-70816.76102_!WTR_Frame-1,CCDC158,308,507,9.42449e-05,45.4943,NC,pfam15921
Cluster-70816.76101_Frame-1,CLECT,28,61,5.11039e-06,42.2218,C,cd00037
Cluster-70816.76106_Frame+3,zf-H2C2_2,25,49,7.05116e-07,45.0365,-,pfam13465
Cluster-70816.76106_Frame+3,zf-C2H2,10,32,0.00321071,34.5852,-,pfam00096
Cluster-70816.76106_Frame+3,zf-C2H2_6,38,63,0.00752372,33.7594,-,pfam13912
Cluster-70816.76106_Frame+3,zf-H2C2_2,53,77,0.00753124,33.8657,-,pfam13465
Cluster-70816.76107_Frame+3,zf-H2C2_2,25,49,7.05116e-07,45.0365,-,pfam13465
Cluster-70816.76107_Frame+3,zf-C2H2,10,32,0.00321071,34.5852,-,pfam00096
Cluster-70816.76107_Frame+3,zf-C2H2_6,38,63,0.00752372,33.7594,-,pfam13912
Cluster-70816.76107_Frame+3,zf-H2C2_2,53,77,0.00753124,33.8657,-,pfam13465
Cluster-70816.76105_Frame+2,zf-H2C2_2,154,176,3.4269e-06,43.4957,-,pfam13465
Cluster-70816.76105_Frame+2,zf-H2C2_2,208,232,6.80247e-06,42.7253,-,pfam13465
Cluster-70816.76105_Frame+2,zf-H2C2_2,123,148,3.26269e-05,40.7993,-,pfam13465
Cluster-70816.76105_Frame+2,zf-H2C2_2,95,119,3.74262e-05,40.7993,-,pfam13465
Cluster-70816.76105_Frame+2,zf-H2C2_2,180,204,0.00247096,35.4065,-,pfam13465
Cluster-70816.26933_Frame+2,PEP_TPR_lipo,351,593,8.97914e-14,74.7348,C,TIGR02917
Cluster-70816.109655_!WTR_Frame-3,Smc,130,395,1.12009e-08,57.4168,NC,COG1196
Cluster-70816.109652_Frame-2,Rab,10,171,5.82704e-54,169.559,-,cd00154
Cluster-70816.129776_Frame-3,CLECT,34,169,2.29851e-18,76.1893,-,cl02432
Cluster-70816.63613_!WTR_Frame+2,rve,2,38,7.34447e-08,44.1774,N,pfam00665
Cluster-70816.63617_Frame+1,YfgC,81,163,0.000166189,42.0025,N,COG4783
Cluster-70816.56499_!WTR_Frame+3,CA,1,48,2.96428e-14,61.2114,N,smart00112
Cluster-89593.0_Frame+1,Glyco_transf_25,33,73,1.56588e-05,39.8925,N,cl01298
Cluster-70816.162820_Frame-1,SOG2,6,67,0.00708291,35.3663,NC,pfam10428
Cluster-70816.110286_Frame+2,GH18_chitolectin_chitotriosidase,50,414,0,548.313,-,cd02872
Cluster-70816.110286_Frame+2,ChtBD2,472,513,6.6633e-10,54.7573,-,smart00494
Cluster-70816.110286_Frame+2,PRK10927,524,605,1.37996e-07,53.5304,NC,PRK10927
Cluster-70816.57164_Frame-1,Homeobox,32,86,9.55479e-19,74.0647,-,pfam00046
Cluster-70816.52499_Frame+1,COPIIcoated_ERV,157,375,5.59084e-123,354.587,-,pfam07970
Cluster-70816.52499_Frame+1,ERGIC_N,11,100,7.85826e-43,144.5,-,pfam13850
Cluster-5874.0_!WTR_Frame+3,Ribosomal_L26,8,112,2.73547e-62,184.978,-,pfam16906
Cluster-70816.84258_Frame-2,ALG3,47,398,1.27435e-176,496.594,-,pfam05208
Cluster-70816.109232_Frame-3,PLN02511,42,391,6.49361e-49,169.96,-,PLN02511
Cluster-70816.102914_Frame+2,caca,29,779,0,1070.18,-,TIGR00845
Cluster-70816.108525_Frame-2,WD40,187,503,2.42561e-32,126.681,-,cl29593
Cluster-70816.108523_Frame+2,UAA,31,158,4.72925e-19,81.9507,N,pfam08449
Cluster-70816.108521_Frame+3,CECR5,43,320,3.2592e-94,285.616,-,TIGR01456
Cluster-70816.64136_Frame+2,zf-C2H2,124,145,0.000485467,37.2816,-,pfam00096
Cluster-70816.64136_Frame+2,PHA03247,509,564,0.00759118,39.5365,N,PHA03247
Cluster-70816.44628_Frame+2,PH-like,506,558,2.55246e-21,88.4501,C,cl17171
Cluster-70816.44628_Frame+2,RhoGEF,246,410,4.18694e-12,64.6294,-,cl02571
Cluster-6359.0_!WTR_Frame+2,Cyt_C5_DNA_methylase,13,91,7.65017e-06,42.2222,NC,cl30459
Cluster-100723.1_Frame+2,DM4_12,141,223,4.55223e-19,78.4698,-,pfam07841
Cluster-70816.82449_Frame-2,SDR,21,196,1.95375e-58,185.097,N,cl25409
Cluster-70816.130859_Frame-3,SH3,163,211,2.27393e-22,86.6996,-,cl17036
Cluster-70816.130859_Frame-3,SH3,77,127,9.7325e-21,82.4136,-,cl17036
Cluster-70816.130859_Frame-3,SH3,2,36,5.12881e-12,59.2938,N,cl17036
Cluster-70816.130852_Frame+1,DUF167,71,141,2.02431e-27,97.0494,-,pfam02594
Cluster-70816.117918_Frame-3,COG5048,1,189,0.000111684,45.8422,N,COG5048
Cluster-70816.111689_Frame-2,IGc2,334,398,4.92511e-11,58.5723,-,smart00408
Cluster-70816.111689_Frame-2,IG,51,166,0.000819947,39.0257,-,smart00409
Cluster-70816.141601_Frame+1,Thioredoxin_like,7,40,0.00439726,31.4895,N,cl00388
Cluster-70816.141605_Frame-1,EEP,7,387,3.12458e-171,482.739,-,cl00490
Cluster-79814.0_Frame-1,eIF-3_zeta,21,86,0.00131368,35.641,C,pfam05091
Cluster-70816.98873_Frame-3,ACTIN,1168,1541,3.67888e-70,240.238,-,smart00268
Cluster-70816.98873_Frame-3,PH,1051,1141,2.45369e-09,56.0176,-,smart00233
Cluster-70816.98873_Frame-3,PTZ00395,495,672,0.000263889,45.8363,NC,PTZ00395
Cluster-70816.58423_Frame+3,NHL_TRIM2_like,454,666,9.23207e-132,389.397,-,cd14960
Cluster-70816.58423_Frame+3,BBC,93,213,2.90226e-18,81.157,-,smart00502
Cluster-70816.58423_Frame+3,Filamin,255,379,3.3827e-14,68.4921,-,pfam00630
Cluster-70816.58423_Frame+3,zf-B_box,49,84,1.13955e-08,50.9445,-,pfam00643
Cluster-70816.50234_Frame-1,alpha_CA,42,313,6.50618e-81,246.556,-,cl00012
Cluster-70816.50236_Frame-1,alpha_CA,42,296,1.99454e-85,257.342,-,cl00012
Cluster-70816.50237_!WTR_Frame-2,alpha_CA,52,195,1.348e-44,149.101,N,cl00012
Cluster-70816.50232_Frame-1,SHQ1,225,338,7.34791e-48,159.582,C,pfam04925
Cluster-70816.12980_Frame+3,SMC_prok_B,19,358,4.20588e-14,75.4782,N,TIGR02168
Cluster-70816.12981_Frame+3,Smc,107,311,1.07185e-08,56.6464,NC,COG1196
Cluster-70816.98871_Frame-2,GOLGA2L5,600,1105,2.33489e-62,224.917,-,pfam15070
Cluster-70816.98871_Frame-2,Smc,340,705,2.08367e-09,62.0392,N,COG1196
Cluster-70816.57950_Frame-1,RRM_RBM48,34,133,7.53017e-52,165.544,-,cd12442
Cluster-70816.57958_Frame-1,DUF2362,1,115,1.67597e-62,197.957,N,pfam10154
Cluster-70816.107622_Frame+2,PDEase_I,375,616,1.51224e-119,356.469,-,pfam00233
Cluster-12129.1_Frame-1,chaperonin_like,1,327,0,656.665,N,cl02777
Cluster-12129.0_Frame+3,chaperonin_like,1,172,1.17518e-120,350.046,C,cl02777
Cluster-70816.148385_Frame-1,RT_like,15,41,0.00624214,31.4926,C,cl02808
Cluster-70816.148383_Frame-2,MFS_MFSD12,9,444,0,543.775,-,cd17491
Cluster-70816.49700_Frame+1,M1_APN-Q_like,24,141,1.73737e-43,147.727,NC,cd09601
Cluster-70816.49701_Frame+1,STAT_bind,339,589,1.38235e-140,413.534,-,pfam02864
Cluster-70816.49701_Frame+1,STAT5_CCD,144,337,6.8073e-88,275.297,-,cd16855
Cluster-70816.49701_Frame+1,SH2_STAT_family,580,694,8.78895e-59,194.725,-,cd09919
Cluster-70816.49701_Frame+1,STAT_int,2,126,6.43908e-42,148.52,-,pfam02865
Cluster-70816.49704_Frame+3,Cu2_monoox_C,2,53,2.12844e-24,91.9225,N,pfam03712
Cluster-70816.128012_Frame+1,DUF1736,79,152,4.51307e-37,124.565,-,pfam08409
Cluster-70816.140555_Frame+1,CENP-F_leu_zip,5,109,7.74553e-10,57.6967,-,pfam10473
Cluster-70816.140558_Frame+3,Lig_chan,139,242,2.73112e-09,56.1431,C,pfam00060
Cluster-70816.140558_Frame+3,Periplasmic_Binding_Protein_Type_2,24,80,0.000300504,40.6454,C,cl21456
Cluster-70816.106979_Frame+3,PDHac_trf_mito,504,867,1.77974e-88,287.845,-,TIGR01349
Cluster-70816.128741_Frame+1,zf-TFIIIC,29,75,3.19962e-07,45.4416,C,pfam12660
Cluster-70816.106972_Frame+3,EEP,497,702,9.93938e-49,175.569,C,cl00490
Cluster-70816.36136_Frame+3,metazoan_ACD,174,254,3.03428e-15,70.6267,-,cd06526
Cluster-70816.36135_!WTR_Frame+2,metazoan_ACD,2,45,1.46691e-09,48.6703,N,cd06526
Cluster-70816.104192_Frame+3,SLC5-6-like_sbd,2,200,9.27733e-98,294.488,C,cl00456
Cluster-70816.36133_Frame+2,metazoan_ACD,1,71,1.14519e-14,67.5451,-,cd06526
Cluster-70816.104197_Frame+2,VWD,836,975,1.19488e-18,84.3757,-,smart00216
Cluster-70816.104197_Frame+2,C8,1013,1075,4.79976e-08,50.7837,-,pfam08742
Cluster-70816.104197_Frame+2,SbcC,391,710,0.00202264,42.4399,N,COG0419
