contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.97168_Frame+3,ACAD,1,92,5.61681e-55,175.734,N,cl09933
Cluster-70816.125280_Frame-2,zf-Di19,862,907,0.003192,38.0273,-,pfam05605
Cluster-70816.89020_Frame+1,PKc_like,52,337,1.13785e-68,219.446,-,cl21453
Cluster-70816.97163_Frame+1,RING-HC_RNF10,187,229,3.24582e-24,94.9385,-,cd16536
Cluster-70816.97163_Frame+1,RAD18,187,331,0.00172608,40.8412,C,COG5432
Cluster-70816.89029_Frame+2,G-alpha,1,130,2.82119e-84,250.521,N,cd00066
Cluster-70816.89028_Frame+1,G-alpha,34,326,0,513.998,-,cd00066
Cluster-39138.0_Frame-3,Pacs-1,10,33,0.000889178,33.4229,N,pfam10254
Cluster-70816.81750_Frame+3,GST_C_family,103,237,2.52273e-54,173.204,-,cl02776
Cluster-70816.81750_Frame+3,Tom37,21,141,3.7729e-37,128.865,-,pfam10568
Cluster-70816.56035_Frame+3,alkPPc,49,479,4.16777e-164,473.458,-,smart00098
Cluster-70816.56037_Frame-2,SpoVK,128,374,2.29451e-69,227.399,N,COG0464
Cluster-70816.56032_!WTR_Frame-2,MFS_MFSD6,249,541,1.60021e-50,178.546,N,cd17335
Cluster-70816.56032_!WTR_Frame-2,MFS_YcaD_like,25,96,0.00661689,39.0787,C,cd17477
Cluster-70816.77898_Frame+3,Mito_carr,16,105,7.39337e-24,93.0739,-,pfam00153
Cluster-70816.77898_Frame+3,Mito_carr,113,211,2.22571e-22,89.222,-,pfam00153
Cluster-70816.77898_Frame+3,Mito_carr,221,307,1.28544e-21,87.296,-,pfam00153
Cluster-70816.77893_Frame+3,Glyco_transf_10,187,320,1.51621e-39,139.976,C,pfam00852
Cluster-70816.77893_Frame+3,Glyco_tran_10_N,49,147,5.12575e-10,56.4926,-,pfam17039
Cluster-70816.77894_Frame+2,EH,231,325,7.54883e-28,107.363,-,smart00027
Cluster-70816.77894_Frame+2,EFh,14,80,7.83086e-08,49.5255,-,cl08302
Cluster-11504.0_Frame+3,OB_NTP_bind,22,97,2.69254e-31,106.212,-,pfam07717
Cluster-70816.67867_Frame-3,PABP,45,111,5.15233e-12,56.3041,-,pfam00658
Cluster-70816.67864_Frame+3,PRK09039,144,231,0.000101297,43.8013,NC,PRK09039
Cluster-70816.67869_Frame-3,PABP,132,198,2.66272e-12,59.3857,-,pfam00658
Cluster-70816.67869_Frame-3,PABP,58,114,7.61356e-11,55.5337,-,pfam00658
Cluster-70816.67868_Frame-3,PABP,143,209,1.59181e-11,57.4597,-,pfam00658
Cluster-70816.67868_Frame-3,PABP,69,125,3.90472e-10,53.9929,-,pfam00658
Cluster-70816.67868_Frame-3,PABP,5,66,1.93986e-06,43.8111,-,cl02642
Cluster-89125.0_!WTR_Frame-3,RT_like,3,37,6.30539e-08,44.9746,C,cl02808
Cluster-70816.122567_Frame+3,Nbas_N,84,364,7.58766e-62,213.636,-,pfam15492
Cluster-70816.122567_Frame+3,Sec39,728,1354,5.84249e-11,67.6962,-,pfam08314
Cluster-70816.21217_Frame+3,ARA1,3,82,1.50018e-24,92.7033,C,COG0656
Cluster-70816.102727_Frame-2,PLN02153,3,308,6.90384e-16,80.4155,-,PLN02153
Cluster-70816.102727_Frame-2,FN3,1140,1248,0.000135833,42.0983,-,cd00063
Cluster-70816.102727_Frame-2,FN3,1105,1134,0.000317598,40.9427,N,cd00063
Cluster-70816.102726_Frame-3,COG6,1,534,5.50318e-179,517.119,-,pfam06419
Cluster-70816.102725_Frame+2,SLC5-6-like_sbd,1,431,2.56626e-160,463.881,-,cl00456
Cluster-70816.102724_Frame+3,PTZ00368,19,146,3.13805e-31,110.282,-,PTZ00368
Cluster-70816.102724_Frame+3,AIR1,129,184,2.32626e-09,54.0863,NC,COG5082
Cluster-12916.0_!WTR_Frame+1,zf-Tim10_DDP,24,84,6.26586e-22,80.6473,-,pfam02953
Cluster-70816.97848_Frame-3,eNOPS_SF,3,76,5.45625e-21,82.7955,N,cl06904
Cluster-70816.97849_Frame-1,phosphohexomutase,7,566,0,868.462,-,cl03757
Cluster-6409.0_Frame-3,BAT2_N,1,126,6.46616e-53,164.789,C,pfam07001
Cluster-70816.165284_!WTR_Frame+3,GIY-YIG_SF,9,69,6.79443e-05,37.7302,C,cl15257
Cluster-70816.143292_Frame+2,Smc,97,407,3.43956e-10,63.1948,N,COG1196
Cluster-70816.72049_Frame+3,SDA1,412,695,1.28326e-61,209.087,-,pfam05285
Cluster-70816.72049_Frame+3,NUC130_3NT,64,113,3.78835e-21,86.7185,-,pfam08158
Cluster-70816.58083_Frame+1,DEP_dishevelled,393,475,4.93374e-51,170.216,-,cd04438
Cluster-70816.58083_Frame+1,DAX,1,82,3.84034e-42,146.018,-,smart00021
Cluster-70816.58083_Frame+1,PDZ_signaling,224,311,3.13942e-20,84.9258,-,cd00992
Cluster-70816.58083_Frame+1,Dishevelled,88,184,2.60912e-19,84.9512,C,pfam02377
Cluster-70816.58083_Frame+1,Dsh_C,480,586,1.66906e-08,54.8797,C,pfam12316
Cluster-70816.58081_Frame+2,COG5048,11,158,2.76433e-06,45.8422,N,COG5048
Cluster-70816.58087_Frame+1,PKc_like,1,51,4.4709e-15,73.6252,N,cl21453
Cluster-70816.58086_Frame+1,PKc_like,1,51,3.18601e-15,73.6252,N,cl21453
Cluster-70816.58085_Frame+1,DEP_dishevelled,415,497,1.78454e-50,169.061,-,cd04438
Cluster-70816.58085_Frame+1,DAX,1,82,9.45946e-42,145.247,-,smart00021
Cluster-70816.58085_Frame+1,Dishevelled,88,206,8.99053e-23,94.9663,C,pfam02377
Cluster-70816.58085_Frame+1,PDZ_signaling,246,333,2.61166e-20,85.311,-,cd00992
Cluster-70816.58085_Frame+1,Dsh_C,502,608,2.5895e-08,54.4945,C,pfam12316
Cluster-70816.58084_Frame+1,DEP_dishevelled,401,483,1.88505e-50,168.675,-,cd04438
Cluster-70816.58084_Frame+1,DAX,1,82,1.75434e-41,144.477,-,smart00021
Cluster-70816.58084_Frame+1,Dishevelled,88,206,1.5575e-22,94.1959,C,pfam02377
Cluster-70816.58084_Frame+1,PDZ_signaling,246,333,2.72652e-20,85.311,-,cd00992
Cluster-70816.58084_Frame+1,Dsh_C,488,594,2.53937e-08,54.4945,C,pfam12316
Cluster-70816.58088_Frame-1,PKc_like,27,218,1.77486e-118,337.102,C,cl21453
Cluster-70816.96719_Frame+1,CDC37_M,2,98,6.503e-36,122.873,N,cl07248
Cluster-70816.96719_Frame+1,CDC37_C,114,189,5.18277e-19,77.4417,-,smart01069
Cluster-70816.96718_!WTR_Frame+2,HIG_1_N,40,67,1.66583e-07,43.6103,N,pfam04588
Cluster-70816.119660_Frame-3,MFS_MCT_SLC16,172,356,9.07992e-25,103.401,N,cd17352
Cluster-70816.119660_Frame-3,MFS_MCT12,1,46,0.000134936,43.2599,NC,cd17424
Cluster-70816.89814_Frame+2,dsDNA_bind,10,110,1.49425e-21,82.1724,-,pfam01984
Cluster-70816.89815_Frame+3,TBCC,11,109,2.22128e-24,89.9676,-,cl29757
Cluster-70816.89812_Frame+3,SAM_Ph1,2,3,253,320,7.45588e-38,129.059,-,cd09577
Cluster-70816.89812_Frame+3,Ribosomal_L24e_L24,147,179,0.00830696,33.4979,-,cl00909
Cluster-70816.89810_Frame-3,Ank_2,316,378,1.46483e-08,52.4162,C,pfam12796
Cluster-70816.89811_Frame-3,Cupin_8,318,537,1.20573e-40,147.121,-,pfam13621
Cluster-70816.89819_Frame+1,P-loop_NTPase,126,283,1.12137e-22,96.5738,C,cl21455
Cluster-70816.144225_Frame-2,MFS_GLUT6_8_Class3_like,41,496,4.0201e-84,266.363,-,cd17358
Cluster-70816.93952_Frame-1,Mob1_phocein,6,176,5.28859e-122,341.435,-,pfam03637
Cluster-70816.144220_Frame-2,Periplasmic_Binding_Protein_Type_2,265,597,0,520.036,-,cl21456
Cluster-70816.144220_Frame-2,Periplasmic_Binding_Protein_Type_2,47,255,3.9934e-102,312.824,N,cl21456
Cluster-70816.144220_Frame-2,PTZ00009,1,50,1.61299e-15,79.8386,N,PTZ00009
Cluster-12470.0_Frame+1,DZF,4,85,2.91486e-44,144.826,N,cl02675
Cluster-70816.54889_Frame+3,LRR_8,129,188,1.45518e-14,68.3181,-,pfam13855
Cluster-70816.54889_Frame+3,LRR_8,81,140,1.78791e-13,65.2365,-,pfam13855
Cluster-70816.54889_Frame+3,LRRCT,210,259,2.2964e-08,50.5064,-,smart00082
Cluster-70816.54889_Frame+3,Ig_3,260,345,0.00010761,40.9783,-,pfam13927
Cluster-70816.54889_Frame+3,LRR_8,54,92,0.00158306,37.117,N,pfam13855
Cluster-70816.54886_Frame+3,zf-CCHC_3,17,36,5.19873e-05,38.506,C,pfam13917
Cluster-70816.54883_Frame+1,NBD_sugar-kinase_HSP70_actin,16,261,7.02217e-128,373.073,NC,cl17037
Cluster-70816.35130_Frame+3,Ig,45,141,2.95568e-34,122.652,-,cl11960
Cluster-70816.35130_Frame+3,Ig,255,323,4.92172e-22,88.6177,-,cl11960
Cluster-70816.35130_Frame+3,Ig,152,234,2.8042e-21,87.0652,-,cl11960
Cluster-70816.35130_Frame+3,I-set,327,415,4.70975e-14,67.2731,-,pfam07679
Cluster-70816.54880_Frame-1,CaiB,1,182,1.68641e-30,114.718,N,COG1804
Cluster-62473.0_Frame+2,RIB43A,1,81,2.80997e-06,42.9662,N,pfam05914
Cluster-70816.91875_Frame+1,PLN02701,3,611,1.84495e-45,175.368,N,PLN02701
Cluster-70816.91871_!WTR_Frame-3,SVWC,44,109,0.000580118,36.2265,-,pfam15430
Cluster-70816.34668_Frame+1,ORC4_C,236,419,2.19869e-25,100.77,-,pfam14629
Cluster-70816.34668_Frame+1,CDC6,49,224,2.0329e-13,71.2277,C,COG1474
Cluster-70816.40043_Frame-2,PHD_SF,29,76,1.74497e-19,78.1601,-,cl22851
Cluster-70816.34662_Frame+2,ORC4_C,236,419,2.19869e-25,100.77,-,pfam14629
Cluster-70816.34662_Frame+2,CDC6,49,224,2.0329e-13,71.2277,C,COG1474
Cluster-1148.0_Frame+2,IRF,7,101,1.08565e-56,170.02,-,pfam00605
Cluster-70816.144878_Frame-2,dNK,11,198,2.22982e-55,174.724,-,cd01673
Cluster-70816.126803_Frame+1,PseudoU_synth_RluCD_like,59,255,3.39138e-47,156.729,-,cd02869
Cluster-70816.134980_Frame-3,MFS_MCT_SLC16,101,544,5.63987e-55,189.686,-,cd17352
Cluster-70816.90429_Frame+1,AdoMet_MTases,62,508,1.09167e-140,413.701,-,cl17173
Cluster-70816.39161_Frame-2,RIFIN,23,88,0.00250851,35.5973,N,cl14106
Cluster-9860.0_Frame+2,Cyt_c_Oxidase_VIb,14,51,9.29705e-05,36.563,C,cl02794
Cluster-70816.39165_Frame+2,SWIM,118,240,9.85591e-08,56.41,C,cl19527
Cluster-70816.39166_Frame+3,SWIM,118,240,1.04695e-07,56.41,C,cl19527
Cluster-12170.2_Frame-2,SAP,3,37,6.13879e-07,41.318,-,smart00513
Cluster-70816.90426_Frame+2,RRM2_TIA1_like,27,101,4.41441e-50,162.543,-,cd12353
Cluster-70816.90426_Frame+2,RRM3_TIA1_like,133,205,4.67643e-43,144.3,-,cd12354
Cluster-70816.90426_Frame+2,PRK10263,209,340,0.000127596,43.9203,NC,PRK10263
Cluster-70816.70147_Frame+3,nuc_hydro,5,334,2.12168e-102,303.026,-,cl00226
Cluster-70816.7581_Frame-2,Lipocalin,18,178,0.000120888,40.8484,-,cl21528
Cluster-70816.125607_Frame-2,FH,105,177,4.82068e-38,131.137,-,cd00059
Cluster-70816.39938_Frame+3,DRE_TIM_metallolyase,13,271,3.43997e-74,227.214,-,cl21457
Cluster-9339.0_Frame+2,SH2_C-SH2_SHP_like,1,101,1.33953e-52,163.989,-,cd09931
Cluster-9339.0_Frame+2,PTPc-N6,139,209,3.2006e-45,150.801,C,cd14606
Cluster-70816.69997_Frame-3,Vps8,54,236,1.17299e-78,250.864,-,pfam12816
Cluster-70816.69997_Frame-3,RING-H2,709,735,0.00295474,35.8907,C,cd16448
Cluster-70816.69997_Frame-3,Clathrin,476,540,0.00574038,37.5844,NC,cl26078
Cluster-70816.153241_Frame+1,L1-EN,1,139,1.11297e-32,117.067,N,cd09076
Cluster-70816.46079_Frame+2,Nucleoporin_C,785,1089,7.1114e-32,131.647,N,pfam03177
Cluster-70816.46079_Frame+2,Nucleoporin_N,78,434,4.89921e-18,87.8276,-,pfam08801
Cluster-70816.46075_Frame-3,PAN_AP_HGF,49,124,2.01038e-18,80.5916,-,cd01099
Cluster-70816.46075_Frame-3,Zona_pellucida,618,858,6.99866e-15,75.501,-,cl27758
Cluster-70816.46075_Frame-3,PAN_AP_HGF,446,522,1.68474e-10,57.8649,-,cd01099
Cluster-70816.46075_Frame-3,PAN_AP_HGF,539,604,2.69771e-07,49.0053,-,cd01099
Cluster-70816.46074_Frame-2,Ins_P5_2-kin,82,361,4.14486e-27,111.248,C,pfam06090
Cluster-70816.40894_Frame+3,Beach,772,1052,0,580.177,-,pfam02138
Cluster-70816.40894_Frame+3,PH_BEACH,610,731,2.4645e-41,147.381,-,cd01201
Cluster-70816.40894_Frame+3,WD40,1126,1322,4.53899e-18,86.2348,C,cl29593
Cluster-70816.40894_Frame+3,DUF4800,409,478,0.00021313,44.2638,N,pfam16057
Cluster-70816.40891_Frame-1,zf-C3HC4_3,284,328,9.82249e-13,61.6287,-,pfam13920
Cluster-70816.40891_Frame-1,GIDE,104,241,8.21236e-10,56.6465,-,pfam12483
Cluster-70816.136724_Frame-2,zf-H2C2_2,524,548,2.27815e-05,42.3401,-,pfam13465
Cluster-70816.136724_Frame-2,zf-H2C2_2,1280,1305,0.000187554,39.6437,-,pfam13465
Cluster-70816.136724_Frame-2,zf-C2H2,1266,1288,0.00190198,36.8964,-,pfam00096
Cluster-70816.136724_Frame-2,COG4049,1324,1362,0.00510912,36.9084,N,COG4049
Cluster-70816.136724_Frame-2,PHA00733,60,116,0.00617109,38.3178,N,PHA00733
Cluster-70816.136723_Frame-3,PRK11907,14,49,0.00284452,35.2139,NC,PRK11907
Cluster-70816.49573_Frame+2,CBM_14,53,115,0.000115695,37.3898,-,pfam01607
Cluster-70816.112158_Frame+2,DUF4203,58,243,1.03753e-35,128.438,-,pfam13886
Cluster-70816.112151_Frame+3,IRK,55,377,0,522.531,-,pfam01007
Cluster-70816.112150_Frame+1,Ig,162,201,0.000952,37.1557,C,cl11960
Cluster-70816.112150_Frame+1,Ig_3,36,123,0.00107249,37.1263,-,pfam13927
Cluster-70816.112155_Frame-3,M28_QC_like,3,290,2.507e-153,430.507,-,cd03880
Cluster-70816.71770_Frame-1,FReD,158,369,3.29398e-85,257.169,-,cd00087
Cluster-70816.71774_Frame+3,2A0113,88,204,9.13675e-25,100.586,C,TIGR00892
Cluster-70816.71776_Frame-3,MAD,22,466,5.36346e-64,219.617,N,pfam05557
Cluster-70816.71777_!WTR_Frame+2,DUF4757,14,100,0.00771144,33.5991,C,pfam15949
Cluster-70816.71778_Frame-3,ETR,26,272,1.15454e-115,336.499,C,cd08290
Cluster-70816.71779_Frame-3,ETR,26,227,2.43553e-90,269.089,C,cd08290
Cluster-70816.103182_Frame+1,RPEL,672,696,2.64786e-06,44.0047,-,smart00707
Cluster-70816.103182_Frame+1,RPEL,710,735,5.25671e-05,40.5379,-,smart00707
Cluster-70816.103182_Frame+1,RPEL,202,224,0.000116639,39.5482,-,pfam02755
Cluster-70816.103182_Frame+1,RPEL,635,656,0.00274196,35.6962,-,pfam02755
Cluster-70816.103182_Frame+1,Casc1_N,683,771,0.00564171,38.8523,C,pfam15927
Cluster-70816.85326_Frame+2,Homeobox,157,210,5.31196e-24,91.3987,-,pfam00046
Cluster-70816.85326_Frame+2,Abdominal-A,211,234,1.24882e-06,43.9416,-,pfam12407
Cluster-32324.0_Frame+2,LamG,56,180,5.13522e-07,47.6483,C,cl22861
Cluster-70816.42237_Frame+2,FAR-N_SDR_e,6,274,2.51157e-103,310.769,-,cd05236
Cluster-70816.42237_Frame+2,Sterile,302,391,7.65979e-35,124.883,-,pfam03015
Cluster-70816.42235_Frame+2,FAR-N_SDR_e,16,355,7.50096e-129,378.564,-,cd05236
Cluster-70816.42235_Frame+2,Sterile,383,472,1.66935e-34,124.883,-,pfam03015
Cluster-70816.42239_Frame+2,FAR-N_SDR_e,16,336,3.02603e-133,389.35,-,cd05236
Cluster-70816.42239_Frame+2,Sterile,364,453,3.13795e-34,124.113,-,pfam03015
Cluster-70816.42238_Frame+3,FAR-N_SDR_e,6,274,2.51157e-103,310.769,-,cd05236
Cluster-70816.42238_Frame+3,Sterile,302,391,7.65979e-35,124.883,-,pfam03015
Cluster-13869.0_Frame-3,Fib_alpha,47,186,1.12736e-54,173.491,-,pfam08702
Cluster-70816.151261_Frame-3,WD40,201,319,4.57849e-05,44.248,NC,cl29593
Cluster-70816.151264_Frame+1,COG5048,60,194,4.29134e-07,50.0794,N,COG5048
Cluster-70816.151264_Frame+1,COG5048,7,103,2.18544e-05,45.0718,C,COG5048
Cluster-70816.151265_Frame+1,COG5048,60,194,4.29134e-07,50.0794,N,COG5048
Cluster-70816.151265_Frame+1,COG5048,7,103,2.18544e-05,45.0718,C,COG5048
