contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.28051_Frame+1,AAA_12,1,188,2.73675e-51,164.639,-,pfam13087
Cluster-8201.0_Frame-1,14-3-3,1,61,2.255e-31,107.86,C,cl02098
Cluster-70816.74426_Frame+3,Guanylate_kin,28,178,1.74591e-42,140.594,-,pfam00625
Cluster-101550.0_!WTR_Frame-3,FAD_binding_7,1,42,1.13093e-19,79.4446,N,cl29363
Cluster-70816.108060_Frame+1,PH_beta_spectrin,79,182,3.75508e-44,145.063,-,cd10571
Cluster-70816.142809_!WTR_Frame+1,PWWP,2,38,0.00482993,33.1593,NC,pfam00855
Cluster-70816.79647_Frame+2,ARGLU,503,578,4.63226e-05,43.817,N,pfam15346
Cluster-70816.79647_Frame+2,ZnF_RBZ,677,695,0.00630699,34.6009,C,smart00547
Cluster-70816.57220_Frame+3,Galactosyl_T,44,161,7.99137e-14,66.9654,N,cl21608
Cluster-70816.57221_Frame+2,Galactosyl_T,297,433,5.87883e-13,67.3506,N,cl21608
Cluster-70816.95395_Frame+2,FA58C,33,160,1.16484e-39,143.647,-,cd00057
Cluster-70816.95395_Frame+2,Laminin_G_2,196,318,7.41445e-34,126.395,-,pfam02210
Cluster-70816.95395_Frame+2,LamG,799,923,7.96762e-25,100.877,-,smart00282
Cluster-70816.95395_Frame+2,LamG,358,497,5.24544e-18,82.0808,-,cd00110
Cluster-70816.95395_Frame+2,LamG,994,1134,4.06879e-17,79.3844,-,cd00110
Cluster-70816.95395_Frame+2,EGF_CA,946,978,7.6953e-05,40.6978,-,cd00054
Cluster-70816.95395_Frame+2,EGF,526,555,0.000430289,38.5221,-,pfam00008
Cluster-70816.131081_Frame-3,Sds3,26,137,9.57965e-09,54.2741,C,pfam08598
Cluster-70816.88230_Frame+2,SET,557,677,1.73183e-44,155.185,-,smart00317
Cluster-70816.88230_Frame+2,FYRC,385,475,1.31989e-22,91.8672,-,pfam05965
Cluster-70816.88232_Frame+3,FXa_inhibition,197,225,6.25038e-05,40.6734,-,pfam14670
Cluster-70816.88232_Frame+3,FXa_inhibition,234,268,0.000307127,38.7474,-,pfam14670
Cluster-70816.88232_Frame+3,EGF_CA,396,434,0.000319968,38.7672,C,smart00179
Cluster-70816.88232_Frame+3,EGF_CA,911,957,0.00110001,37.3323,-,cl21504
Cluster-70816.88232_Frame+3,EGF_CA,662,702,0.0036957,35.7915,-,cl21504
Cluster-70816.88235_Frame+2,DUF1523,66,120,0.00480725,36.1541,C,pfam07509
Cluster-70816.88234_Frame+3,BAR_SNX5_6,185,409,6.97773e-126,362.417,-,cd07621
Cluster-70816.88234_Frame+3,PX_SNX5_like,29,169,1.42019e-82,249.273,-,cd06892
Cluster-70816.88237_Frame+2,MDM1,88,274,3.44468e-20,90.134,N,pfam15501
Cluster-70816.88236_Frame+2,MDM1,165,355,2.43801e-20,94.7564,N,pfam15501
Cluster-70816.88236_Frame+2,PTZ00449,267,698,3.98841e-08,56.6217,N,PTZ00449
Cluster-70816.56570_Frame+1,MDN1,362,949,0.000747134,43.4491,N,COG5271
Cluster-70816.94048_Frame+1,Sulfotransfer_1,57,321,1.33618e-76,234.924,-,pfam00685
Cluster-70816.94046_Frame-3,UQ_con,1,91,1.44504e-43,138.081,N,pfam00179
Cluster-70816.94040_Frame-2,AMN1,157,219,2.72471e-07,50.0184,NC,cl28166
Cluster-70816.89548_Frame-1,Peptidase_M13_N,289,568,2.87554e-50,177.502,C,pfam05649
Cluster-70816.89540_Frame-3,PLN03142,32,278,7.95322e-67,234.695,NC,PLN03142
Cluster-70816.89540_Frame-3,Bromodomain,413,519,1.57894e-47,161.441,-,cl02556
Cluster-70816.89540_Frame-3,SnAC,286,348,7.26061e-11,57.9999,-,pfam14619
Cluster-70816.89540_Frame-3,SNF2_N,1,51,0.00354945,39.6873,N,pfam00176
Cluster-70816.89541_Frame-3,PLN03142,32,278,3.80499e-67,235.465,NC,PLN03142
Cluster-70816.89541_Frame-3,Bromodomain,405,511,1.36474e-47,161.441,-,cl02556
Cluster-70816.89541_Frame-3,SnAC,286,348,5.3383e-11,58.3851,-,pfam14619
Cluster-70816.89541_Frame-3,SNF2_N,1,51,0.00387571,39.3021,N,pfam00176
Cluster-70816.89545_Frame-1,PRK10263,277,407,0.000387744,42.7647,NC,PRK10263
Cluster-70816.89545_Frame-1,RUN,14,51,0.00331837,35.6674,C,cl02689
Cluster-70816.89546_Frame-2,RUN,1088,1189,6.31108e-15,72.6807,C,cl02689
Cluster-70816.89546_Frame-2,PTZ00449,1390,1541,6.38799e-05,47.7622,NC,PTZ00449
Cluster-70816.22992_Frame-2,Chitin_bind_4,38,89,8.92993e-13,57.2659,-,pfam00379
Cluster-70816.81772_Frame+3,RFC1,329,481,9.39419e-77,239.342,-,pfam08519
Cluster-70816.81772_Frame+3,PRK04195,2,349,1.83414e-55,193.984,C,PRK04195
Cluster-70816.81777_Frame+1,Filamin,147,239,6.74062e-06,43.4541,-,pfam00630
Cluster-70816.81776_Frame+3,RING_Ubox,243,267,1.80305e-09,53.3201,C,cl17238
Cluster-70816.129690_Frame+3,UDPGT,11,227,5.94515e-52,175.675,N,pfam00201
Cluster-70816.129693_Frame+3,Mito_carr,8,96,3.51751e-21,85.37,-,pfam00153
Cluster-70816.129693_Frame+3,Mito_carr,197,281,2.04386e-16,72.6584,-,pfam00153
Cluster-70816.129693_Frame+3,Mito_carr,101,184,2.69274e-12,61.4876,-,pfam00153
Cluster-70816.129695_Frame-3,SOX-TCF_HMG-box,76,146,4.96163e-30,110.466,-,cd01388
Cluster-70816.129695_Frame-3,Sox_N,46,65,0.000120744,40.0305,N,pfam12444
Cluster-70816.129696_Frame+2,Ion_trans,1208,1459,8.95606e-62,211.367,-,pfam00520
Cluster-70816.129696_Frame+2,Ion_trans,883,1164,8.48854e-57,197.115,-,pfam00520
Cluster-70816.129696_Frame+2,Ion_trans,139,426,1.11225e-56,196.73,-,pfam00520
Cluster-70816.129696_Frame+2,Ion_trans,547,783,4.48246e-55,192.107,-,pfam00520
Cluster-70816.129696_Frame+2,GPHH,1460,1530,1.86354e-41,146.602,-,pfam16905
Cluster-70816.129696_Frame+2,Ca_chan_IQ,1532,1606,5.21364e-34,125.353,-,pfam08763
