contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.95311_!WTR_Frame+1,LSMD1,37,110,5.64639e-33,110.339,-,cd06168
Cluster-70816.95313_Frame+2,SAP18,24,136,2.95591e-61,184.286,-,pfam06487
Cluster-70816.95314_Frame+1,PLN02193,92,402,6.52702e-17,83.4663,C,PLN02193
Cluster-70816.95314_Frame+1,Kelch_4,480,526,0.000426129,37.9595,-,pfam13418
Cluster-9089.0_Frame+2,RIFIN,27,43,0.00115256,33.656,N,pfam02009
Cluster-70816.128726_Frame-3,Transglut_N,55,178,2.58667e-31,118.009,-,pfam00868
Cluster-70816.128726_Frame-3,TGc,321,412,5.38497e-21,87.053,-,smart00460
Cluster-70816.128726_Frame-3,Transglut_C,531,636,5.27765e-12,62.7378,-,pfam00927
Cluster-70816.128726_Frame-3,Transglut_C,644,741,2.49952e-08,52.3374,-,pfam00927
Cluster-70816.128721_Frame-1,PHA03342,9,35,0.0073413,31.1222,C,PHA03342
Cluster-70816.23932_Frame-1,Lig_chan,1,141,0.00139981,37.2684,N,pfam00060
Cluster-70816.23939_Frame-1,PAN_AP_HGF,115,195,6.85484e-16,71.732,-,cd01099
Cluster-70816.23939_Frame-1,PAN_1,226,311,0.00113918,37.1417,-,pfam00024
Cluster-70816.23939_Frame-1,PAN_APPLE,32,82,0.00529754,34.6764,-,cl00112
Cluster-70816.69775_Frame-2,SDR,34,275,3.71671e-114,328.732,-,cl25409
Cluster-70816.69777_Frame+1,DUF814,4,74,3.64749e-16,69.565,-,pfam05670
Cluster-70816.69778_Frame-2,SLC5-6-like_sbd,1,155,3.00651e-23,96.7855,N,cl00456
Cluster-70816.14889_Frame+1,Tryp_SPc,194,432,3.15847e-77,239.871,-,cd00190
Cluster-70816.136444_Frame-2,C2,34,74,1.9415e-05,39.2353,C,cl14603
Cluster-70816.145872_!WTR_Frame+3,PDEase_I,41,60,3.58286e-05,39.0643,C,pfam00233
Cluster-70816.145871_Frame+1,SERPIN,52,338,9.50021e-57,188.23,C,cl00137
Cluster-70816.136447_Frame-3,Ribosomal_S21,11,54,2.2029e-07,42.8464,-,pfam01165
Cluster-70816.33634_Frame+2,SRPBCC,5,188,3.63526e-104,302.493,N,cl14643
Cluster-70816.33633_Frame+1,SRPBCC,1,249,3.29476e-149,419.208,-,cl14643
Cluster-70816.91941_Frame+1,Glycosyltransferase_GTB-type,5,122,7.63993e-28,101.63,C,cl10013
Cluster-70816.34178_!WTR_Frame+3,DUF4817,6,59,0.00127303,34.5782,-,pfam16087
Cluster-70816.91944_Frame+2,MIF4G,256,466,4.62836e-05,44.2735,-,cl02652
Cluster-70816.91946_Frame-2,KIX_2,161,229,3.05486e-06,43.8236,-,pfam16987
Cluster-70816.87948_Frame-3,DUF106,5,162,1.73671e-47,152.422,-,pfam01956
Cluster-70816.87947_Frame+3,GAS2,249,317,3.36789e-42,147.302,-,pfam02187
Cluster-70816.87947_Frame+3,CH,54,184,5.28017e-14,68.4915,-,cd00014
