contig_id,name,start,stop,evalue,bitscore,truncated,accession
Cluster-70816.134574_Frame+1,2A0119,12,526,5.46688e-118,359.33,-,TIGR00898
Cluster-70816.105027_Frame+2,His_Phos_2,383,417,1.62334e-09,59.3469,C,pfam00328
Cluster-70816.150894_Frame+3,GPI_EPT_2,55,318,4.38927e-135,391.928,-,cd16024
Cluster-70816.105020_Frame+2,2A0119,23,306,1.00035e-53,182.908,C,TIGR00898
Cluster-70816.45221_Frame+3,LGIC_TM_anion,251,275,0.00170447,37.0463,N,cd19049
Cluster-70816.45223_!WTR_Frame+3,zf-H2C2_2,22,47,8.74017e-05,35.4065,-,pfam13465
Cluster-70816.91847_Frame-1,vWFA,196,328,0.00078006,41.3974,-,cd00198
Cluster-70816.111997_Frame+2,LamG,39,236,7.92955e-17,79.3237,-,cl22861
Cluster-70816.111997_Frame+2,Collagen,517,576,3.67646e-10,56.3434,-,pfam01391
Cluster-70816.111997_Frame+2,Collagen,710,757,7.43245e-06,44.017,-,pfam01391
Cluster-70816.40054_!WTR_Frame+2,SCAI,1,267,3.10614e-136,396.199,N,pfam12070
Cluster-38685.0_Frame-3,PRK13853,12,55,0.00388564,34.4479,NC,PRK13853
Cluster-70816.110664_Frame+2,ACAD,1,130,4.75115e-67,206.968,N,cl09933
Cluster-70816.110666_Frame+3,Abhydrolase,6,92,1.96038e-06,45.4008,N,cl21494
Cluster-70816.47685_Frame-1,PTPc,74,333,3.95004e-85,257.588,-,smart00194
Cluster-70816.47685_Frame-1,Y_phosphatase,3,41,4.0307e-08,52.9961,N,pfam00102
Cluster-70816.126075_Frame+1,FERM_C_NBL4_NBL5,223,316,2.17601e-59,197.12,-,cd13186
Cluster-70816.126075_Frame+1,B41,37,227,1.3174e-56,193.666,-,smart00295
Cluster-70816.126075_Frame+1,FA,329,369,4.76531e-14,66.8228,-,pfam08736
Cluster-70816.126075_Frame+1,Alpha_GJ,421,468,0.00648123,37.7749,NC,pfam03229
Cluster-70816.126074_Frame+3,PRK15370,7,182,3.44486e-09,57.7846,NC,PRK15370
Cluster-70816.126076_Frame-3,FA58C,695,767,4.68092e-06,46.9617,C,cl25480
Cluster-70816.126079_Frame-2,FA58C,230,302,2.29248e-06,46.9617,C,cl25480
Cluster-70816.126078_Frame-2,FA58C,1577,1649,9.21126e-06,46.9617,C,cl25480
Cluster-70816.126078_Frame-2,Cadherin_repeat,82,198,1.90691e-05,44.997,-,cd11304
Cluster-70816.157515_Frame+2,Lig_chan,2,190,4.07645e-08,51.9059,N,pfam00060
Cluster-70816.80264_Frame+2,Tropomodulin,19,108,2.25066e-40,130.403,C,pfam03250
Cluster-70816.103818_Frame+3,eIF-3c_N,42,69,5.70459e-10,53.2259,N,pfam05470
Cluster-70816.111139_Frame-1,YTH,459,594,1.41597e-76,241.635,-,pfam04146
Cluster-70816.14904_Frame+2,PRX_Typ2cys,56,227,9.31004e-101,290.175,-,cd03015
Cluster-70816.111132_Frame+2,Diphthamide_syn,80,381,5.51036e-156,442.325,-,pfam01866
Cluster-70816.111131_Frame+2,zf-CXXC,86,125,1.12911e-15,70.838,-,pfam02008
Cluster-70816.111137_Frame-2,PPDK_N,446,758,1.00434e-65,224.383,-,pfam01326
Cluster-70816.107042_Frame+3,Vps39_2,766,874,1.44571e-24,98.8636,-,pfam10367
Cluster-70816.107042_Frame+3,Vps39_1,459,561,2.95153e-24,98.0721,-,pfam10366
Cluster-70816.107042_Frame+3,CNH,21,284,1.15103e-15,77.6794,-,cl02434
